Id|Title|Body
339007|"<t>Nicest</t> <t>way</t> <t>to</t> <t>pad</t> <t>zeroes</t> <t>to</t> <t>string</t>"|"<t>What</t> <t>is</t> <t>the</t> <t>most</t> <t>pythonic</t> <t>way</t> <t>to</t> <t>pad</t> <t>a</t> <t>numeric</t> <t>string</t> <t>with</t> <t>zeroes</t> <t>to</t> <t>the</t> <t>left</t>, <t>i.e.,</t> <t>so</t> <t>the</t> <t>numeric</t> <t>string</t> <t>has</t> <t>a</t> <t>specific</t> <t>length</t>?
"
348196|"<t>Creating</t> <t>a</t> <t>list</t> <t>of</t> <t>objects</t> <t>in</t> <t>Python</t>"|"<t>I'm</t> <t>trying</t> <t>to</t> <t>create</t> <t>a</t> <t>Python</t> <t>script</t> <t>that</t> <t>opens</t> <t>several</t> <t>databases</t> <t>and</t> <t>compares</t> <t>their</t> <t>contents</t>.  <t>In</t> <t>the</t> <t>process</t> <t>of</t> <t>creating</t> <t>that</t> <t>script</t>, <t>I've</t> <t>run</t> <t>into</t> <t>a</t> <t>problem</t> <t>in</t> <t>creating</t> <t>a</t> <t>list</t> <t>whose</t> <t>contents</t> <t>are</t> <t>objects</t> <t>that</t> <t>I've</t> <t>created</t>.

<t>I've</t> <t>simplified</t> <t>the</t> <t>program</t> <t>to</t> <t>its</t> <t>bare</t> <t>bones</t> <t>for</t> <t>this</t> <t>posting</t>. <t>First</t> <t>I</t> <t>create</t> <t>a</t> <t>new</t> <t>class</t>, <t>create</t> <t>a</t> <t>new</t> <t>instance</t> <t>of</t> <t>it</t>, <t>assign</t> <t>it</t> <t>an</t> <t>attribute</t> <t>and</t> <t>then</t> <t>write</t> <t>it</t> <t>to</t> <t>a</t> <t>list</t>.  <t>Then</t> <t>I</t> <t>assign</t> <t>a</t> <t>new</t> <t>value</t> <t>to</t> <t>the</t> <t>instance</t> <t>and</t> <t>again</t> <t>write</t> <t>it</t> <t>to</t> <t>a</t> <t>list...</t> <t>and</t> <t>again</t> <t>and</t> <t>again...</t>

<t>Problem</t> <t>is</t>, <t>it's</t> <t>always</t> <t>the</t> <t>same</t> <t>object</t> <t>so</t> <t>I'm</t> <t>really</t> <t>just</t> <t>changing</t> <t>the</t> <t>base</t> <t>object</t>.  <t>When</t> <t>I</t> <t>read</t> <t>the</t> <t>list</t>, <t>I</t> <t>get</t> <t>a</t> <t>repeat</t> <t>of</t> <t>the</t> <t>same</t> <t>object</t> <t>over</t> <t>and</t> <t>over</t>.  

<t>So</t> <t>how</t> <t>do</t> <t>you</t> <t>write</t> <t>objects</t> <t>to</t> <t>a</t> <t>list</t> <t>within</t> <t>a</t> <t>loop</t>?

<t>Thanks</t>,

<t>Bob J</t>

<t>Here's</t> <t>my</t> <t>simplified</t> <t>code</t>

<code><c>class</c> <c>SimpleClass(</c><c>object</c>):
    <c>pass</c>

<c>x</c> <c>=</c> <c>SimpleClass</c>
# <c>Then</c> <c>create</c> <c>an</c> <c>empty</c> <c>list</c>
<c>simpleList</c> <c>=</c> []
#<c>Then</c> <c>loop</c> <c>through</c> <c>from</c> <c>0</c> <c>to</c> <c>3</c> <c>adding</c> <c>an</c> <c>attribute</c> <c>to</c> <c>the</c> <c>instance</c> '<c>x</c>' <c>of</c> <c>SimpleClass</c>
<c>for</c> <c>count</c> <c>in</c> <c>range(</c><c>0</c>,<c>4</c>):       
    # <c>each</c> <c>iteration</c> <c>creates</c> <c>a</c> <c>slightly</c> <c>different</c> <c>attribute</c> <c>value</c>, <c>and</c> <c>then</c> <c>prints</c> <c>it</c> <c>to</c>
# <c>prove</c> <c>that</c> <c>step</c> <c>is</c> <c>working</c>
# <c>but</c> <c>the</c> <c>problem</c> <c>is</c>, <c>I</c>'<c>m</c> <c>always</c> <c>updating</c> <c>a</c> <c>reference</c> <c>to</c> '<c>x</c>' <c>and</c> <c>what</c> <c>I</c> <c>want</c> <c>to</c> <c>add</c> <c>to</c>
# <c>simplelist</c> <c>is</c> <c>a</c> <c>new</c> <c>instance</c> <c>of</c> <c>x</c> <c>that</c> <c>contains</c> <c>the</c> <c>updated</c> <c>attribute</c>

<c>x</c><c>.</c><c>attr1</c><c>=</c> '<c>*</c><c>Bob</c><c>*</c> '<c>*</c> <c>count</c>
<c>print</c> ""<c>Loop</c> <c>Count</c>: <c>%</c><c>s</c> <c>Attribute</c> <c>Value</c> <c>%</c><c>s</c>"" <c>%</c> (<c>count</c>, <c>x</c><c>.</c><c>attr1</c>)
<c>simpleList</c><c>.</c><c>append(</c><c>x</c>)

<c>print</c> '<c>-</c>'<c>*</c><c>20</c>
# <c>And</c> <c>here</c> <c>I</c> <c>print</c> <c>out</c> <c>each</c> <c>instance</c> <c>of</c> <c>the</c> <c>object</c> <c>stored</c> <c>in</c> <c>the</c> <c>list</c> '<c>simpleList</c>'
# <c>and</c> <c>the</c> <c>problem</c> <c>surfaces</c><c>.</c>  <c>Every</c> <c>element</c> <c>of</c> '<c>simpleList</c>' <c>contains</c> <c>the</c> <c>same</c>      <c>attribute</c> <c>value</c>

<c>y</c> <c>=</c> <c>SimpleClass</c>
<c>print</c> ""<c>Reading</c> <c>the</c> <c>attributes</c> <c>from</c> <c>the</c> <c>objects</c> <c>in</c> <c>the</c> <c>list</c>""
<c>for</c> <c>count</c> <c>in</c> <c>range(</c><c>0</c>,<c>4</c>):
    <c>y</c> <c>=</c> <c>simpleList</c>[<c>count</c>]
    <c>print</c> <c>y</c><c>.</c><c>attr1</c>
</code>

<t>So</t> <t>how</t> <t>do</t> <t>I</t> (<t>append</t>, <t>extend</t>, <t>copy</t> <t>or</t> <t>whatever</t>) <t>the</t> <t>elements</t> <t>of</t> <t>simpleList</t> <t>so</t> <t>that</t> <t>each</t> <t>entry</t> <t>contains</t> <t>a</t> <t>different</t> <t>instance</t> <t>of</t> <t>the</t> <t>object</t> <t>instead</t> <t>of</t> <t>all</t> <t>pointing</t> <t>to</t> <t>the</t> <t>same</t> <t>one</t>?
"
354038|"<t>How</t> <t>do</t> <t>I</t> <t>check</t> <t>if</t> <t>a</t> <t>string</t> <t>is</t> <t>a</t> <t>number</t> (<t>float</t>)?"|"<t>What</t> <t>is</t> <t>the</t> <t>best</t> <t>possible</t> <t>way</t> <t>to</t> <t>check</t> <t>if</t> <t>a</t> <t>string</t> <t>can</t> <t>be</t> <t>represented</t> <t>as</t> <t>a</t> <t>number</t> <t>in</t> <t>Python</t>? 

<t>The</t> <t>function</t> <t>I</t> <t>currently</t> <t>have</t> <t>right</t> <t>now</t> <t>is</t>:

<code><c>def</c> <c>is_number(</c><c>s</c>):
    <c>try</c>:
        <c>float(</c><c>s</c>)
        <c>return</c> <c>True</c>
    <c>except</c> <c>ValueError</c>:
        <c>return</c> <c>False</c>
</code>

<t>Which</t>, <t>not</t> <t>only</t> <t>is</t> <t>ugly</t> <t>and</t> <t>slow</t>, <t>seems</t> <t>clunky</t>. <t>However</t> <t>I</t> <t>haven't</t> <t>found</t> <t>a</t> <t>better</t> <t>method</t> <t>because</t> <t>calling</t> <code><c>float</c></code> <t>in</t> <t>the</t> <t>main</t> <t>function</t> <t>is</t> <t>even</t> <t>worse</t>. 
"
354883|"<t>How</t> <t>do</t> <t>you</t> <t>return</t> <t>multiple</t> <t>values</t> <t>in</t> <t>Python</t>?"|"<t>The</t> <t>canonical</t> <t>way</t> <t>to</t> <t>return</t> <t>multiple</t> <t>values</t> <t>in</t> <t>languages</t> <t>that</t> <t>support</t> <t>it</t> <t>is</t> <t>often</t> <t>tupling</t>. 

<t>Option</t>: <t>Using</t> <t>a</t> <t>tuple</t>

<t>Consider</t> <t>this</t> <t>trivial</t> <t>example</t>:

<code><c>def</c> <c>f(</c><c>x</c>):
  <c>y0</c> <c>=</c> <c>x</c> <c>+</c> <c>1</c>
  <c>y1</c> <c>=</c> <c>x</c> <c>*</c> <c>3</c>
  <c>y2</c> <c>=</c> <c>y0</c> <c>**</c> <c>y3</c>
  <c>return</c> (<c>y0</c>,<c>y1</c>,<c>y2</c>)
</code>

<t>However</t>, <t>this</t> <t>quickly</t> <t>gets</t> <t>problematic</t> <t>as</t> <t>the</t> <t>number</t> <t>of</t> <t>values</t> <t>returned</t> <t>increases</t>. <t>What</t> <t>if</t> <t>you</t> <t>want</t> <t>to</t> <t>return</t> <t>four</t> <t>or</t> <t>five</t> <t>values</t>? <t>Sure</t>, <t>you</t> <t>could</t> <t>keep</t> <t>tupling</t> <t>them</t>, <t>but</t> <t>it</t> <t>gets</t> <t>easy</t> <t>to</t> <t>forget</t> <t>which</t> <t>value</t> <t>is</t> <t>where</t>. <t>It's</t> <t>also</t> <t>rather</t> <t>ugly</t> <t>to</t> <t>unpack</t> <t>them</t> <t>wherever</t> <t>you</t> <t>want</t> <t>to</t> <t>receive</t> <t>them</t>.

<t>Option</t>: <t>Using</t> <t>a</t> <t>dictionary</t>

<t>The</t> <t>next</t> <t>logical</t> <t>step</t> <t>seems</t> <t>to</t> <t>be</t> <t>to</t> <t>introduce</t> <t>some</t> <t>sort</t> <t>of</t> '<t>record</t> <t>notation</t>'. <t>In</t> <t>python</t>, <t>the</t> <t>obvious</t> <t>way</t> <t>to</t> <t>do</t> <t>this</t> <t>is</t> <t>by</t> <t>means</t> <t>of</t> <t>a</t> <code><c>dict</c></code>. 

<t>Consider</t> <t>the</t> <t>following</t>:

<code><c>def</c> <c>g(</c><c>x</c>):
  <c>y0</c> <c>=</c> <c>x</c> <c>+</c> <c>1</c>
  <c>y1</c> <c>=</c> <c>x</c> <c>*</c> <c>3</c>
  <c>y2</c> <c>=</c> <c>y0</c> <c>**</c> <c>y3</c>
  <c>return</c> {'<c>y0</c>':<c>y0</c>, '<c>y1</c>':<c>y1</c> ,'<c>y2</c>':<c>y2</c> }
</code>

(<t>edit-</t> <t>Just</t> <t>to</t> <t>be</t> <t>clear</t>, <t>y0</t>, <t>y1</t> <t>and</t> <t>y2</t> <t>are</t> <t>just</t> <t>meant</t> <t>as</t> <t>abstract</t> <t>identifiers</t>. <t>As</t> <t>pointed</t> <t>out</t>, <t>in</t> <t>practice</t> <t>you'd</t> <t>use</t> <t>meaningful</t> <t>identifiers</t>)

<t>Now</t>, <t>we</t> <t>have</t> <t>a</t> <t>mechanism</t> <t>whereby</t> <t>we</t> <t>can</t> <t>project</t> <t>out</t> <t>a</t> <t>particular</t> <t>member</t> <t>of</t> <t>the</t> <t>returned</t> <t>object</t>. <t>For</t> <t>example</t>, 

<code><c>result</c>['<c>y0</c>']
</code>

<t>Option</t>: <t>Using</t> <t>a</t> <t>class</t>

<t>However</t>, <t>there</t> <t>is</t> <t>another</t> <t>option</t>. <t>We</t> <t>could</t> <t>instead</t> <t>return</t> <t>a</t> <t>specialized</t> <t>structure</t>. <t>I've</t> <t>framed</t> <t>this</t> <t>in</t> <t>the</t> <t>context</t> <t>of</t> <t>Python</t>, <t>but</t> <t>I'm</t> <t>sure</t> <t>it</t> <t>applies</t> <t>to</t> <t>other</t> <t>languages</t> <t>as</t> <t>well</t>. <t>Indeed</t>, <t>if</t> <t>you</t> <t>were</t> <t>working</t> <t>in</t> <t>C</t> <t>this</t> <t>might</t> <t>very</t> <t>well</t> <t>be</t> <t>your</t> <t>only</t> <t>option</t>. <t>Here</t> <t>goes</t>:

<code><c>class</c> <c>ReturnValue(</c><c>object</c>):
  <c>def</c> <c>__init__(</c><c>self</c>, <c>y0</c>, <c>y1</c>, <c>y2</c>):
     <c>self</c><c>.</c><c>y0</c> <c>=</c> <c>y0</c>
     <c>self</c><c>.</c><c>y1</c> <c>=</c> <c>y1</c>
     <c>self</c><c>.</c><c>y2</c> <c>=</c> <c>y2</c>

<c>def</c> <c>g(</c><c>x</c>):
  <c>y0</c> <c>=</c> <c>x</c> <c>+</c> <c>1</c>
  <c>y1</c> <c>=</c> <c>x</c> <c>*</c> <c>3</c>
  <c>y2</c> <c>=</c> <c>y0</c> <c>**</c> <c>y3</c>
  <c>return</c> <c>ReturnValue(</c><c>y0</c>, <c>y1</c>, <c>y2</c>)
</code>

<t>In</t> <t>python</t> <t>the</t> <t>previous</t> <t>two</t> <t>are</t> <t>perhaps</t> <t>very</t> <t>similar</t> <t>in</t> <t>terms</t> <t>of</t> <t>plumbing-</t> <t>After</t> <t>all</t> <code>{ <c>y0</c>, <c>y1</c>, <c>y2</c> }</code> <t>just</t> <t>end</t> <t>up</t> <t>being</t> <t>entries</t> <t>in</t> <t>the</t> <t>internal</t> <code><c>__dict__</c></code> <t>of</t> <t>the</t> <code><c>ReturnValue</c></code>.

<t>There</t> <t>is</t> <t>one</t> <t>additional</t> <t>feature</t> <t>provided</t> <t>by</t> <t>Python</t> <t>though</t> <t>for</t> <t>tiny</t> <t>objects</t>, <t>the</t> <code><c>__slots__</c></code> <t>attribute</t>. <t>The</t> <t>class</t> <t>could</t> <t>be</t> <t>expressed</t> <t>as</t>:

<code><c>class</c> <c>ReturnValue(</c><c>object</c>):
  <c>__slots__</c> <c>=</c> [""<c>y0</c>"", ""<c>y1</c>"", ""<c>y2</c>""]
  <c>def</c> <c>__init__(</c><c>self</c>, <c>y0</c>, <c>y1</c>, <c>y2</c>):
     <c>self</c><c>.</c><c>y0</c> <c>=</c> <c>y0</c>
     <c>self</c><c>.</c><c>y1</c> <c>=</c> <c>y1</c>
     <c>self</c><c>.</c><c>y2</c> <c>=</c> <c>y2</c>
</code>

<t>From</t> <t>the</t> <t>Python Reference</t> <t>Manual</t>:


  <t>The</t> <code><c>__slots__</c></code> <t>declaration</t> <t>takes</t> <t>a</t> <t>sequence</t> <t>of</t> <t>instance</t> <t>variables</t> <t>and</t> <t>reserves</t> <t>just</t> <t>enough</t> <t>space</t> <t>in</t> <t>each</t> <t>instance</t> <t>to</t> <t>hold</t> <t>a</t> <t>value</t> <t>for</t> <t>each</t> <t>variable</t>. <t>Space</t> <t>is</t> <t>saved</t> <t>because</t> <code><c>__dict__</c></code> <t>is</t> <t>not</t> <t>created</t> <t>for</t> <t>each</t> <t>instance</t>.


<t>Option</t>: <t>Using</t> <t>a</t> <t>list</t>

<t>Another</t> <t>suggestion</t> <t>which</t> <t>I'd</t> <t>overlooked</t> <t>comes</t> <t>from</t> <t>Bill</t> <t>the</t> <t>Lizard</t>:

<code><c>def</c> <c>h(</c><c>x</c>):
  <c>result</c> <c>=</c> [<c>x</c> <c>+</c> <c>1</c>]
  <c>result</c><c>.</c><c>append(</c><c>x</c> <c>*</c> <c>3</c>)
  <c>result</c><c>.</c><c>append(</c><c>y0</c> <c>**</c> <c>y3</c>)
  <c>return</c> <c>result</c>
</code>

<t>This</t> <t>is</t> <t>my</t> <t>least</t> <t>favorite</t> <t>method</t> <t>though</t>. <t>I</t> <t>suppose</t> <t>I'm</t> <t>tainted</t> <t>by</t> <t>exposure</t> <t>to</t> <t>Haskell</t>, <t>but</t> <t>the</t> <t>idea</t> <t>of</t> <t>mixed-type</t> <t>lists</t> <t>has</t> <t>always</t> <t>felt</t> <t>uncomfortable</t> <t>to</t> <t>me</t>. <t>In</t> <t>this</t> <t>particular</t> <t>example</t> <t>the</t> <t>list</t> <t>is</t> <t>-not-</t> <t>mixed</t> <t>type</t>, <t>but</t> <t>it</t> <t>conceivably</t> <t>could</t> <t>be</t>. <t>A</t> <t>list</t> <t>used</t> <t>in</t> <t>this</t> <t>way</t> <t>really</t> <t>doesn't</t> <t>gain</t> <t>anything</t> <t>with</t> <t>respect</t> <t>to</t> <t>the</t> <t>tuple</t> <t>as</t> <t>far</t> <t>as</t> <t>I</t> <t>can</t> <t>tell</t>. <t>The</t> <t>only</t> <t>real</t> <t>difference</t> <t>between</t> <t>lists</t> <t>and</t> <t>tuples</t> <t>in</t> <t>Python</t> <t>is</t> <t>that</t> <t>lists</t> <t>are</t> <t>mutable</t>, <t>wheras</t> <t>tuples</t> <t>are</t> <t>not</t>. <t>I</t> <t>personally</t> <t>tend</t> <t>to</t> <t>carry</t> <t>over</t> <t>the</t> <t>conventions</t> <t>from</t> <t>functional</t> <t>programming</t>: <t>use</t> <t>lists</t> <t>for</t> <t>any</t> <t>number</t> <t>of</t> <t>elements</t> <t>of</t> <t>the</t> <t>same</t> <t>type</t>, <t>and</t> <t>tuples</t> <t>for</t> <t>a</t> <t>fixed</t> <t>number</t> <t>of</t> <t>elements</t> <t>of</t> <t>predetermined</t> <t>types</t>.

<t>Question</t>

<t>After</t> <t>the</t> <t>lengthy</t> <t>preamble</t>, <t>comes</t> <t>the</t> <t>inevitable</t> <t>question</t>. <t>Which</t> <t>method</t> (<t>do</t> <t>you</t> <t>think</t>) <t>is</t> <t>best</t>?

<t>I've</t> <t>typically</t> <t>found</t> <t>myself</t> <t>going</t> <t>the</t> <t>dictionary</t> <t>route</t> <t>because</t> <t>it</t> <t>involves</t> <t>less</t> <t>set-up</t> <t>work</t>. <t>From</t> <t>a</t> <t>types</t> <t>perspective</t> <t>however</t>, <t>you</t> <t>might</t> <t>be</t> <t>better</t> <t>off</t> <t>going</t> <t>the</t> <t>class</t> <t>route</t>, <t>since</t> <t>that</t> <t>may</t> <t>help</t> <t>you</t> <t>avoid</t> <t>confusing</t> <t>what</t> <t>a</t> <t>dictionary</t> <t>represents</t>. <t>On</t> <t>the</t> <t>other</t> <t>hand</t>, <t>there</t> <t>are</t> <t>some</t> <t>in</t> <t>the</t> <t>Python</t> <t>community</t> <t>that</t> <t>feel</t> <t>implied</t> <t>interfaces</t> <t>should</t> <t>be</t> <t>preferred</t> <t>to</t> <t>explicit</t> <t>interfaces</t>, <t>at</t> <t>which</t> <t>point</t> <t>the</t> <t>type</t> <t>of</t> <t>the</t> <t>object</t> <t>really</t> <t>isn't</t> <t>relevant</t>, <t>since</t> <t>you're</t> <t>basically</t> <t>relying</t> <t>on</t> <t>the</t> <t>convention</t> <t>that</t> <t>the</t> <t>same</t> <t>attribute</t> <t>will</t> <t>always</t> <t>have</t> <t>the</t> <t>same</t> <t>meaning</t>. 

<t>So</t>, <t>how</t> <t>do</t> <t>-you-</t> <t>return</t> <t>multiple</t> <t>values</t> <t>in</t> <t>Python</t>?
"
364621|"<t>How</t> <t>to</t> <t>get</t> <t>item's</t> <t>position</t> <t>in</t> <t>a</t> <t>list</t>?"|"<t>I</t> <t>am</t> <t>iterating</t> <t>over</t> <t>a</t> <t>list</t> <t>and</t> <t>I</t> <t>want</t> <t>to</t> <t>print</t> <t>out</t> <t>the</t> <t>index</t> <t>of</t> <t>the</t> <t>item</t> <t>if</t> <t>it</t> <t>meets</t> <t>a</t> <t>certain</t> <t>condition</t>. <t>How</t> <t>would</t> <t>I</t> <t>do</t> <t>this</t>?

<t>Example</t>:  

<code><c>testlist</c> <c>=</c> [<c>1</c>,<c>2</c>,<c>3</c>,<c>5</c>,<c>3</c>,<c>1</c>,<c>2</c>,<c>1</c>,<c>6</c>]
<c>for</c> <c>item</c> <c>in</c> <c>testlist</c>:
    <c>if</c> <c>item</c> <c>==</c> <c>1</c>:
        <c>print</c> <c>position</c>
</code>
"
372042|"<t>Difference</t> <t>between</t> <t>abstract</t> <t>class</t> <t>and</t> <t>interface</t> <t>in</t> <t>Python</t>"|"<t>What</t> <t>is</t> <t>the</t> <t>difference</t> <t>between</t> <t>abstract</t> <t>class</t> <t>and</t> <t>interface</t> <t>in</t> <t>Python</t>?
"
372885|"<t>How</t> <t>do</t> <t>I</t> <t>connect</t> <t>to</t> <t>a</t> <t>MySQL Database</t> <t>in</t> <t>Python</t>?"|"<t>How</t> <t>do</t> <t>I</t> <t>connect</t> <t>to</t> <t>a</t> <t>MySQL</t> <t>database</t> <t>using</t> <t>a</t> <t>python</t> <t>program</t>?
"
378927|"<t>What</t> <t>is</t> <t>the</t> <t>best</t> (<t>idiomatic</t>) <t>way</t> <t>to</t> <t>check</t> <t>the</t> <t>type</t> <t>of</t> <t>a</t> <t>Python</t> <t>variable</t>?"|"<t>I</t> <t>need</t> <t>to</t> <t>know</t> <t>if</t> <t>a</t> <t>variable</t> <t>in</t> <t>Python</t> <t>is</t> <t>a</t> <t>string</t> <t>or</t> <t>a</t> <t>dict</t>.  <t>Is</t> <t>there</t> <t>anything</t> <t>wrong</t> <t>with</t> <t>the</t> <t>following</t> <t>code</t>?

<code><c>if</c> <c>type(</c><c>x</c>) <c>==</c> <c>type(</c><c>str(</c>)):
    <c>do_something_with_a_string(</c><c>x</c>)
<c>elif</c> <c>type(</c><c>x</c>) <c>==</c> <c>type(</c><c>dict(</c>)):
    <c>do_somethting_with_a_dict(</c><c>x</c>)
<c>else</c>:
    <c>raise</c> <c>ValueError</c>
</code>

<t>Update</t>: <t>I</t> <t>accepted</t> <t>avisser's</t> <t>answer</t> (<t>though</t> <t>I</t> <t>will</t> <t>change</t> <t>my</t> <t>mind</t> <t>if</t> <t>someone</t> <t>explains</t> <t>why</t> <code><c>isinstance</c></code> <t>is</t> <t>preferred</t> <t>over</t> <code><c>type(</c><c>x</c>) <c>is</c></code>).

<t>But</t> <t>thanks</t> <t>to</t> <t>nakedfanatic</t> <t>for</t> <t>reminding</t> <t>me</t> <t>that</t> <t>it's</t> <t>often</t> <t>cleaner</t> <t>to</t> <t>use</t> <t>a</t> <t>dict</t> (<t>as</t> <t>a</t> <t>case</t> <t>statement</t>) <t>than</t> <t>an</t> <t>if/elif/else</t> <t>series</t>.

<t>Let</t> <t>me</t> <t>elaborate</t> <t>on</t> <t>my</t> <t>use</t> <t>case</t>.  <t>If</t> <t>a</t> <t>variable</t> <t>is</t> <t>a</t> <t>string</t>, <t>I</t> <t>need</t> <t>to</t> <t>put</t> <t>it</t> <t>in</t> <t>a</t> <t>list</t>.  <t>If</t> <t>it's</t> <t>a</t> <t>dict</t>, <t>I</t> <t>need</t> <t>a</t> <t>list</t> <t>of</t> <t>the</t> <t>unique</t> <t>values</t>.  <t>Here's</t> <t>what</t> <t>I</t> <t>came</t> <t>up</t> <t>with</t>:

<code><c>def</c> <c>value_list(</c><c>x</c>):
    <c>cases</c> <c>=</c> {<c>str</c>: <c>lambda</c> <c>t</c>: [<c>t</c>],
             <c>dict</c>: <c>lambda</c> <c>t</c>: <c>list(</c><c>set(</c><c>t</c><c>.</c><c>values(</c>)))}
    <c>try</c>:
        <c>return</c> <c>cases</c>[<c>type(</c><c>x</c>)](<c>x</c>)
    <c>except</c> <c>KeyError</c>:
        <c>return</c> <c>None</c>
</code>

<t>If</t> <code><c>isinstance</c></code> <t>is</t> <t>preferred</t>, <t>how</t> <t>would</t> <t>you</t> <t>write</t> <t>this</t> <code><c>value_list(</c>)</code> <t>function</t>?
"
379906|"<t>Parse String</t> <t>to</t> <t>Float</t> <t>or</t> <t>Int</t>"|"<t>In</t> <t>Python</t>, <t>how</t> <t>can</t> <t>I</t> <t>parse</t> <t>a</t> <t>numeric</t> <t>string</t> <t>like</t> <code>""<c>545.2222</c>""</code> <t>to</t> <t>its</t> <t>corresponding</t> <t>float</t> <t>value</t>, <code><c>542.2222</c></code>? <t>Or</t> <t>parse</t> <t>the</t> <t>string</t> <code>""<c>31</c>""</code> <t>to</t> <t>an</t> <t>integer</t>, <code><c>31</c></code>?

<t>I</t> <t>just</t> <t>want</t> <t>to</t> <t>know</t> <t>how</t> <t>to</t> <t>parse</t> <t>a</t> <t>float</t> <t>string</t> <t>to</t> <t>a</t> <t>float</t>, <t>and</t> (<t>separately</t>) <t>an</t> <t>int</t> <t>string</t> <t>to</t> <t>an</t> <t>int</t>.
"
394809|"<t>Does Python</t> <t>have</t> <t>a</t> <t>ternary</t> <t>conditional</t> <t>operator</t>?"|"<t>If Python</t> <t>does</t> <t>not</t> <t>have</t> <t>a</t> <t>ternary</t> <t>conditional</t> <t>operator</t>, <t>is</t> <t>it</t> <t>possible</t> <t>to</t> <t>simulate</t> <t>one</t> <t>using</t> <t>other</t> <t>language</t> <t>constructs</t>?
"
402504|"<t>How</t> <t>to</t> <t>determine</t> <t>a</t> <t>variable's</t> <t>type</t>?"|"<t>How</t> <t>do</t> <t>I</t> <t>see</t> <t>the</t> <t>type</t> <t>of</t> <t>a</t> <t>variable</t> <t>whether</t> <t>it</t> <t>is</t> <t>unsigned</t> <t>32</t> <t>bit</t>, <t>signed</t> <t>16</t> <t>bit</t>, <t>etc</t>.?

<t>How</t> <t>do</t> <t>I</t> <t>view</t> <t>it</t>?
"
403421|"<t>How</t> <t>to</t> <t>sort</t> <t>a</t> <t>list</t> <t>of</t> <t>objects</t> , <t>based</t> <t>on</t> <t>an</t> <t>attribute</t> <t>of</t> <t>the</t> <t>objects</t>?"|"<t>I've</t> <t>got</t> <t>a</t> <t>list</t> <t>of</t> <t>Python</t> <t>objects</t> <t>that</t> <t>I'd</t> <t>like</t> <t>to</t> <t>sort</t> <t>by</t> <t>an</t> <t>attribute</t> <t>of</t> <t>the</t> <t>objects</t> <t>themselves</t>.  <t>The</t> <t>list</t> <t>looks</t> <t>like</t>:

<code><c>&gt;&gt;&gt;</c> <c>ut</c>
[<c>&lt;</c><c>Tag</c>: <c>128</c><c>&gt;</c>, <c>&lt;</c><c>Tag</c>: <c>2008</c><c>&gt;</c>, <c>&lt;</c><c>Tag</c>: <c>&lt;&gt;</c>, <c>&lt;</c><c>Tag</c>: <c>actionscript</c><c>&gt;</c>, <c>&lt;</c><c>Tag</c>: <c>addresses</c><c>&gt;</c>,
 <c>&lt;</c><c>Tag</c>: <c>aes</c><c>&gt;</c>, <c>&lt;</c><c>Tag</c>: <c>ajax</c><c>&gt;</c> ...]
</code>

<t>Each</t> <t>object</t> <t>has</t> <t>a</t> <t>count</t>:

<code><c>&gt;&gt;&gt;</c> <c>ut</c>[<c>1</c>]<c>.</c><c>count</c>
<c>1</c><c>L</c>
</code>

<t>I</t> <t>need</t> <t>to</t> <t>sort</t> <t>the</t> <t>list</t> <t>by</t> <t>number</t> <t>of</t> <t>counts</t> <t>descending</t>.

<t>I've</t> <t>seen</t> <t>several</t> <t>methods</t> <t>for</t> <t>this</t>, <t>but</t> <t>I'm</t> <t>looking</t> <t>for</t> <t>best</t> <t>practice</t> <t>in</t> <t>Python</t>.
"
415511|"<t>How</t> <t>to</t> <t>get</t> <t>current</t> <t>time</t> <t>in</t> <t>Python</t>"|"<t>What</t> <t>is</t> <t>the</t> <t>module/method</t> <t>used</t> <t>to</t> <t>get</t> <t>current</t> <t>time</t>?
"
419163|"<t>What</t> <t>does</t> <t>if</t> <t>__name__</t> <t>==</t> ""<t>__main__</t>"": <t>do</t>?"|"<t>What</t> <t>does</t> <t>the</t> <code><c>if</c> <c>__name__</c> <c>==</c> ""<c>__main__</c>"":</code> <t>do</t>?

<code># <c>Threading</c> <c>example</c>
<c>import</c> <c>time</c>, <c>thread</c>

<c>def</c> <c>myfunction(</c><c>string</c>, <c>sleeptime</c>, <c>lock</c>, <c>*</c><c>args</c>):
    <c>while</c> <c>1</c>:
        <c>lock</c><c>.</c><c>acquire(</c>)
        <c>time</c><c>.</c><c>sleep(</c><c>sleeptime</c>)
        <c>lock</c><c>.</c><c>release(</c>)
        <c>time</c><c>.</c><c>sleep(</c><c>sleeptime</c>)
<c>if</c> <c>__name__</c> <c>==</c> ""<c>__main__</c>"":
    <c>lock</c> <c>=</c> <c>thread</c><c>.</c><c>allocate_lock(</c>)
    <c>thread</c><c>.</c><c>start_new_thread(</c><c>myfunction</c>, (""<c>Thread</c> #: <c>1</c>"", <c>2</c>, <c>lock</c>))
    <c>thread</c><c>.</c><c>start_new_thread(</c><c>myfunction</c>, (""<c>Thread</c> #: <c>2</c>"", <c>2</c>, <c>lock</c>))
</code>
"
