Id,Title,Body
893162,"What's a good IDE for Python on Mac OS X?","I'm about to start a new job where the coding practices are heavily centered around TDD and refactoring, and whose primary development language is Python.  I come from the Java world, and have been a confident user of Eclipse for a good, long time.  When not working in Java, I use emacs.

I'm looking for an IDE for Python that will give me a lot of the capabilities I've grown used to with Eclipse, not only for refactoring but in terms of code completion, project management, SCM integration (currently CVS, but likely to switch to git one of these days) et al.

What IDE should I use?
"
899103,"Writing a list to a file with Python","Is this the cleanest way to write a list to a file, since <code><c>writelines(</c>)</code> doesn't insert newline characters?

<code><c>file</c><c>.</c><c>writelines(</c>[""<c>%</c><c>s</c><c>\n</c>"" <c>%</c> <c>item</c>  <c>for</c> <c>item</c> <c>in</c> <c>list</c>])
</code>

It seems like there would be a standard way...
"
903853,"How do you extract a column from a multi-dimensional array?","Does anybody know how to extract a column from a multi-dimensional array in Python?
"
919680,"Can a variable number of arguments be passed to a function?","In a similar way to using varargs in C or C++:

<code><c>fn(</c><c>a</c>, <c>b</c>)
<c>fn(</c><c>a</c>, <c>b</c>, <c>c</c>, <c>d</c>, ...)
</code>
"
930397,"Getting the last element of a list in Python","In Python, how do you get the last element of a list?
"
931092,"Reverse a string in Python","There is no built in <code><c>reverse</c></code> function in Python's <code><c>str</c></code> object. What is the best way of implementing this?

If supplying a very concise answer, please elaborate on it's efficiency. Is the <code><c>str</c></code> converted to a different object, etc. 
"
944700,"How to check for NaN in python?","<code><c>float(</c>'<c>nan</c>')</code> results in Nan (not a number). But how do I check for it? Should be very easy, but I cannot find it.
"
952914,"Making a flat list out of list of lists in Python","I wonder whether there is a shortcut to make a simple list out of list of lists in Python.

I can do that in a for loop, but maybe there is some cool ""one-liner""? I tried it with reduce, but I get an error.

Code

<code><c>l</c> <c>=</c> [[<c>1</c>, <c>2</c>, <c>3</c>], [<c>4</c>, <c>5</c>, <c>6</c>], [<c>7</c>], [<c>8</c>, <c>9</c>]]
<c>reduce(</c><c>lambda</c> <c>x</c>, <c>y</c>: <c>x</c><c>.</c><c>extend(</c><c>y</c>), <c>l</c>)
</code>

Error message

<code><c>Traceback</c> (<c>most</c> <c>recent</c> <c>call</c> <c>last</c>):
  <c>File</c> ""<c>&lt;</c><c>stdin</c><c>&gt;</c>"", <c>line</c> <c>1</c>, <c>in</c> <c>&lt;</c><c>module</c><c>&gt;</c>
  <c>File</c> ""<c>&lt;</c><c>stdin</c><c>&gt;</c>"", <c>line</c> <c>1</c>, <c>in</c> <c>&lt;</c><c>lambda</c><c>&gt;</c>
<c>AttributeError</c>: '<c>NoneType</c>' <c>object</c> <c>has</c> <c>no</c> <c>attribute</c> '<c>extend</c>'
</code>
"
954834,"How do I use raw_input in Python 3","<code><c>import</c> <c>sys</c>
<c>print</c> (<c>sys</c><c>.</c><c>platform</c>)
<c>print</c> (<c>2</c> <c>**</c> <c>100</c>)
<c>raw_input(</c> )
</code>

I am using Python 3.1 and can't get the raw_input to ""freeze"" the dos pop-up. The book I'm reading is for 2.5 and I'm using 3.1

What should I do to fix this?
"
960733,"Python creating a dictionary of lists","I want to create a dictionary whose values are lists.  For example: 

<code>{
  <c>1</c>: ['<c>1</c>'],
  <c>2</c>: ['<c>1</c>','<c>2</c>'],
  <c>3</c>: ['<c>2</c>']
}
</code>

If I do:

<code><c>d</c> <c>=</c> <c>dict(</c>)
<c>a</c> <c>=</c> ['<c>1</c>', '<c>2</c>']
<c>for</c> <c>i</c> <c>in</c> <c>a</c>:
    <c>for</c> <c>j</c> <c>in</c> <c>range(</c><c>int(</c><c>i</c>), <c>int(</c><c>i</c>) <c>+</c> <c>2</c>): 
        <c>d</c>[<c>j</c>]<c>.</c><c>append(</c><c>i</c>)
</code>

I get a KeyError, because d[...] isn't a list.  In this case, I can add the following code after the assignment of a to initialize the dictionary. 

<code><c>for</c> <c>x</c> <c>in</c> <c>range(</c><c>1</c>, <c>4</c>):
    <c>d</c>[<c>x</c>] <c>=</c> <c>list(</c>)
</code>

Is there a better way to do this?  Lets say I don't know the keys I am going to need until I am in the second <code><c>for</c></code> loop.  For example:

<code><c>class</c> <c>relation</c>:
    <c>scope_list</c> <c>=</c> <c>list(</c>)
...
<c>d</c> <c>=</c> <c>dict(</c>)
<c>for</c> <c>relation</c> <c>in</c> <c>relation_list</c>:
    <c>for</c> <c>scope_item</c> <c>in</c> <c>relation</c><c>.</c><c>scope_list</c>:
        <c>d</c>[<c>scope_item</c>]<c>.</c><c>append(</c><c>relation</c>)
</code>

An alternative would then be replacing 

<code><c>d</c>[<c>scope_item</c>]<c>.</c><c>append(</c><c>relation</c>)
</code>

with 

<code><c>if</c> <c>d</c><c>.</c><c>has_key(</c><c>scope_item</c>):
    <c>d</c>[<c>scope_item</c>]<c>.</c><c>append(</c><c>relation</c>)
<c>else</c>:
    <c>d</c>[<c>scope_item</c>] <c>=</c> [<c>relation</c>,]
</code>

What is the best way to handle this?  Ideally, appending would ""just work"".  Is there some way to express that I want a dictionary of empty lists, even if I don't know every key when I first create the list?
"
961632,"Converting integer to string in Python?","I want to convert an integer to a string in Python. I am typecasting it in vain:

<code><c>t</c><c>=</c><c>raw_input(</c>)
<c>c</c><c>=</c>[]
<c>for</c> <c>j</c> <c>in</c> <c>range(</c><c>0</c>,<c>int(</c><c>t</c>)):
    <c>n</c><c>=</c><c>raw_input(</c>)
    <c>a</c><c>=</c>[]
    <c>a</c>,<c>b</c><c>=</c> (<c>int(</c><c>i</c>) <c>for</c> <c>i</c> <c>in</c> <c>n</c><c>.</c><c>split(</c>' '))
    <c>d</c><c>=</c><c>pow(</c><c>a</c>,<c>b</c>)
    <c>d</c><c>.</c><c>str(</c>)
    <c>c</c><c>.</c><c>append(</c><c>d</c>[<c>0</c>])
<c>for</c> <c>j</c> <c>in</c> <c>c</c>:
    <c>print</c> <c>j</c>
</code>

When I try to convert it to string, it's showing an error like <code><c>int</c></code> doesn't have any attribute called <code><c>str</c></code>.
"
973473,"Getting a list of all subdirectories in the current directory","Is there a way to return a list of all the subdirectories in the current directory in Python?

I know you can do this with files, but I need to get the list of directories instead.
"
976882,"Shuffling a list of objects","I have a list of objects in Python and I want to shuffle them. I thought I could use the <code><c>random</c><c>.</c><c>shuffle</c></code> method, but this seems to fail when the list is of objects. Is there a method for shuffling object or another way around this?

<code><c>import</c> <c>random</c>

<c>class</c> <c>a</c>:
    <c>foo</c> <c>=</c> ""<c>bar</c>""

<c>a1</c> <c>=</c> <c>a(</c>)
<c>a2</c> <c>=</c> <c>a(</c>)
<c>b</c> <c>=</c> [<c>a1</c>,<c>a2</c>]

<c>print</c> <c>random</c><c>.</c><c>shuffle(</c><c>b</c>)
</code>

This will fail.
"
983354,"How do I make python to wait for a pressed key","I want my script to wait until the user presses any key.

How do I do that?
"
986006,"How do I pass a variable by reference?","The Python documentation seems unclear about whether parameters are passed by reference or value, and the following code produces the unchanged value 'Original'

<code><c>class</c> <c>PassByReference</c>:
    <c>def</c> <c>__init__(</c><c>self</c>):
        <c>self</c><c>.</c><c>variable</c> <c>=</c> '<c>Original</c>'
        <c>self</c><c>.</c><c>change(</c><c>self</c><c>.</c><c>variable</c>)
        <c>print(</c><c>self</c><c>.</c><c>variable</c>)

    <c>def</c> <c>change(</c><c>self</c>, <c>var</c>):
        <c>var</c> <c>=</c> '<c>Changed</c>'
</code>

Is there something I can do to pass the variable by actual reference?
"
988228,"Convert a String representation of a Dictionary to a dictionary?","How can I convert the <code><c>str</c></code> representation of a <code><c>dict</c></code>, such as the following string, into a <code><c>dict</c></code>?

<code><c>s</c> <c>=</c> ""{'<c>muffin</c>' : '<c>lolz</c>', '<c>foo</c>' : '<c>kitty</c>'}""
</code>

I prefer not to use <code><c>eval</c></code>. What else can I use?

The main reason for this, is one of my coworkers classes he wrote, converts all input into strings. I'm not in the mood to go and modify his classes, to deal with this issue.
"
990754,"How to leave/exit/deactivate a python virtualenv?","I'm using virtualenv and the virtualenvwrapper. I can switch between virtualenv's just fine using the workon command. 

<code><c>me</c><c>@</c><c>mymachine</c>:<c>~</c><c>$</c> <c>workon</c> <c>env1</c>
(<c>env1</c>)<c>me</c><c>@</c><c>mymachine</c>:<c>~</c><c>$</c> <c>workon</c> <c>env2</c>
(<c>env2</c>)<c>me</c><c>@</c><c>mymachine</c>:<c>~</c><c>$</c> <c>workon</c> <c>env1</c>
(<c>env1</c>)<c>me</c><c>@</c><c>mymachine</c>:<c>~</c><c>$</c> 
</code>

However, how do I exit all virtual machines and workon my real machine again? Right now, the only way I have of getting back to

<code><c>me</c><c>@</c><c>mymachine</c>:<c>~</c><c>$</c> 
</code>

is to exit the shell and start a new one. That's kind of annoying. Is there a command to workon ""nothing"", and if so, what is it? If such a command does not exist, how would I go about creating it?
"
991027,"How to calculate a mod b in python?","Is there a modulo function in the python <code><c>math</c></code> library?

Isn't <code><c>15</c> <c>%</c> <c>4</c></code>, 3? But <code><c>15</c> <c>mod</c> <c>4</c></code> is 1, right?
"
997797,"What does %s mean in Python?","What does %s mean in Python? And what does the following bit of code do?

For instance... 

<code> <c>if</c> <c>len(</c><c>sys</c><c>.</c><c>argv</c>) <c>&lt;</c> <c>2</c>:
     <c>sys</c><c>.</c><c>exit(</c>'<c>Usage</c>: <c>%</c><c>s</c> <c>database-name</c>' <c>%</c> <c>sys</c><c>.</c><c>argv</c>[<c>0</c>])

 <c>if</c> <c>not</c> <c>os</c><c>.</c><c>path</c><c>.</c><c>exists(</c><c>sys</c><c>.</c><c>argv</c>[<c>1</c>]):
     <c>sys</c><c>.</c><c>exit(</c>'<c>ERROR</c>: <c>Database</c> <c>%</c><c>s</c> <c>was</c> <c>not</c> <c>found</c><c>!</c>' <c>%</c> <c>sys</c><c>.</c><c>argv</c>[<c>1</c>])
</code>
"
1009860,"Command Line Arguments In Python","I am originally a C programmer. I have seen numerous tricks and ""hacks"" to read many different arguments. 

What are some of the ways Python programmers can do this?

Related


What’s the best way to grab/parse command line arguments passed to a Python script?
Implementing a “[command] [action] [parameter]” style command-line interfaces?
How can I process command line arguments in Python?
How do I format positional argument help using Python’s optparse?

"
1016814,"What to do with ""Unexpected indent"" in python?","How do I rectify the error ""unexpected indent"" in python?
"
1024847,"Add new keys to a dictionary?","Is it possible to add a key to a Python dictionary after it has been created? It doesn't seem to have an <code><c>.</c><c>add(</c>)</code> method.
"
1027714,"How to execute a file within the python interpreter?","I'm trying to execute a file with python commands from within the interpreter. 

EDIT: I'm trying to use variables and settings from that file, not to invoke a separate process.
"
1035340,"Reading binary file and looping over each byte","In Python, how do I read in a binary file and loop over each byte of that file?
"
1038824,"How do I remove a substring from the end of a string in Python?","I have the following code:

<code><c>url</c> <c>=</c> '<c>abcdc</c><c>.</c><c>com</c>'
<c>print(</c><c>url</c><c>.</c><c>strip(</c>'<c>.</c><c>com</c>'))
</code>

I expected: <code><c>abcdc</c></code>

I got: <code><c>abcd</c></code>

Now I do 

<code><c>url</c><c>.</c><c>rsplit(</c>'<c>.</c><c>com</c>', <c>1</c>)
</code>

Is there a better way?
"
1059559,"Split Strings with Multiple Delimiters?","I think what I want to do is a fairly common task but I've found no reference on the web. I have text, with punctuation, and I want list of the words. 

<code>""<c>Hey</c>, <c>you</c> <c>-</c> <c>what</c> <c>are</c> <c>you</c> <c>doing</c> <c>here</c><c>!</c><c>?</c>""
</code>

should be

<code>['<c>hey</c>', '<c>you</c>', '<c>what</c>', '<c>are</c>', '<c>you</c>', '<c>doing</c>', '<c>here</c>']
</code>

But Python's <code><c>str</c><c>.</c><c>split(</c>)</code> only works with one argument... So I have all words with the punctuation after I split with whitespace. Any ideas?
"
1093322,"How do I check what version of Python is running my script?","How can I check what version of the Python Interpreter is interpreting my script?
"
1098549,"Proper way to use **kwargs in Python","What is the proper way to use <code><c>**</c><c>kwargs</c></code> in Python when it comes to default values?

<code><c>kwargs</c></code> returns a dictionary, but what is the best way to set default values, or is there one?  Should I just access it as a dictionary?  Use get function?  

<code><c>class</c> <c>ExampleClass</c>:
    <c>def</c> <c>__init__(</c><c>self</c>, <c>**</c><c>kwargs</c>):
        <c>self</c><c>.</c><c>val</c> <c>=</c> <c>kwargs</c>['<c>val</c>']
        <c>self</c><c>.</c><c>val2</c> <c>=</c> <c>kwargs</c><c>.</c><c>get(</c>'<c>val2</c>')
</code>

A simple question, but one that I can't find good resources on.  People do it different ways in code that I've seen and it's hard to know what to use.
"
1112343,"How do I capture SIGINT in Python?","I'm working on a python script that starts several processes and database connections. Every now and then I want to kill the script with a Ctrl+C signal, and I'd like to do some cleanup.

In Perl I'd do this:

<code><c>$</c><c>SIG</c>{'<c>INT</c>'} <c>=</c> '<c>exit_gracefully</c>';

<c>sub</c> <c>exit_gracefully</c> {
    <c>print</c> ""<c>Caught</c> <c>^</c><c>C</c> <c>\n</c>"";
    <c>exit</c> (<c>0</c>);
}
</code>

How do I do the analogue of this in Python?
"
1155617,"Count occurrence of a character in a string","What's the simplest way to count the number of occurrences of a character in a string?

e.g. count the number of times <code>'<c>a</c>'</code> appears in <code>'<c>Mary</c> <c>had</c> <c>a</c> <c>little</c> <c>lamb</c>'</code>
"
1157106,"Remove all occurrences of a value from a list?","In Python <code><c>remove(</c>)</code> will remove the first occurrence of value in a list.

How to remove all occurrences of a value from a list, without sorting the list?

This is what I have in mind.

<code><c>&gt;&gt;&gt;</c> <c>x</c> <c>=</c> [<c>1</c>, <c>2</c>, <c>3</c>, <c>4</c>, <c>2</c>, <c>2</c>, <c>3</c>]
<c>&gt;&gt;&gt;</c> <c>def</c> <c>remove_values_from_list(</c><c>the_list</c>, <c>val</c>):
        <c>while</c> <c>val</c> <c>in</c> <c>the_list</c>:
            <c>the_list</c><c>.</c><c>remove(</c><c>val</c>)
<c>&gt;&gt;&gt;</c> <c>remove_values_from_list(</c><c>x</c>, <c>2</c>)
<c>&gt;&gt;&gt;</c> <c>x</c>
[<c>1</c>, <c>3</c>, <c>4</c>, <c>3</c>]
</code>
"
1185524,"How to trim whitespace (including tabs)?","Is there a function that will trim not only spaces for whitespace, but also tabs?
"
1186789,"What is the best way to call a Python script from another Python script?","I have a script named test1.py which is not in a module. It just has code that should execute when the script itself is run. There are no functions, classes, methods, etc. I have another script which runs as a service. I want to call test1.py from the script running as a service.

For example:

File test1.py

<code><c>print</c> ""<c>I</c> <c>am</c> <c>a</c> <c>test</c>""
<c>print</c> ""<c>see</c><c>!</c> <c>I</c> <c>do</c> <c>nothing</c> <c>productive</c><c>.</c>""
</code>

File service.py

<code># <c>Lots</c> <c>of</c> <c>stuff</c> <c>here</c>
<c>test1</c><c>.</c><c>py</c> # <c>do</c> <c>whatever</c> <c>is</c> <c>in</c> <c>test1</c><c>.</c><c>py</c>
</code>

I'm aware of one method which is opening the file, reading the contents, and basically eval'ing it. I'm assuming there's a better way of doing this. Or at least I hope so.
"
1187970,"How to exit from Python without traceback?","I would like to know how to I exit from Python without having an traceback dump on the output. 

I still want want to be able to return an error code but I do not want to display the traceback log.

I want to be able to exit using <code><c>exit(</c><c>number</c>)</code> without trace but in case of an Exception (not an exit) I want the trace.
"
1196074,"How to start a background process in Python?","I'm trying to port a shell script to the much more readable python version. The original shell script starts several processes (utilities, monitors, etc.) in the background with ""&amp;"". How can I achieve the same effect in python? I'd like these processes not to die when the python scripts complete. I am sure it's related to the concept of a daemon somehow, but I couldn't find how to do this easily.
"
1207406,"Remove items from a list while iterating","I'm iterating over a list of tuples in Python, and am attempting to remove them if they meet certain criteria. 

<code><c>for</c> <c>tup</c> <c>in</c> <c>somelist</c>:
    <c>if</c> <c>determine(</c><c>tup</c>):
         <c>code_to_remove_tup</c>
</code>

What should I use in place of <code><c>code_to_remove_tup</c></code>? I can't figure out how to remove the item in this fashion.
"
1207457,"Convert a Unicode string to a string in Python (containing extra symbols)","How do you convert a Unicode string (containing extra characters like £ $, etc.) into a Python string?
"
1228299,"Change one character in a string?","What is the easiest way in Python to replace a character in a string like: 

<code><c>text</c> <c>=</c> ""<c>abcdefg</c>"";
<c>text</c>[<c>1</c>] <c>=</c> ""<c>Z</c>"";
           <c>^</c>
</code>
"
1231688,"How do I remove packages installed with Python's easy_install?","Python's <code><c>easy_install</c></code> makes installing new packages extremely convenient. However, as far as I can tell, it doesn't implement the other common features of a dependency manager - listing and removing installed packages.

What is the best way of finding out what's installed, and what is the preferred way of removing installed packages? Are there any files that need to be updated if I remove packages manually (e.g. by <code><c>rm</c> <c>/usr/local/lib/python2.6/dist-packages/my_installed_pkg.egg</c></code> or similar)?
"
1250103,"AttributeError: 'module' object has no attribute","I have two python modules:

a.py

<code><c>import</c> <c>b</c>

<c>def</c> <c>hello(</c>):
  <c>print</c> ""<c>hello</c>""

<c>print</c> ""<c>a</c><c>.</c><c>py</c>""
<c>print</c> <c>hello(</c>)
<c>print</c> <c>b</c><c>.</c><c>hi(</c>)
</code>

b.py

<code><c>import</c> <c>a</c>

<c>def</c> <c>hi(</c>):
  <c>print</c> ""<c>hi</c>""
</code>

When I run <code><c>a</c><c>.</c><c>py</c></code>, I get:

<code><c>AttributeError</c>: '<c>module</c>' <c>object</c> <c>has</c> <c>no</c> <c>attribute</c> '<c>hi</c>'
</code>

What does the error mean?  How do I fix it?
"
1260792,"Import a file from a subdirectory?","I have a file called <code><c>tester</c><c>.</c><c>py</c></code>, located on <code><c>/project</c></code>.

<code><c>/project</c></code> has a subdirectory called <code><c>lib</c></code>, with a file called <code><c>BoxTime</c><c>.</c><c>py</c></code>:

<code><c>/project/tester.py
/project/lib/BoxTime.py
</c></code>

I want to import <code><c>BoxTime</c></code> from <code><c>tester</c></code>. I have tried this:

<code><c>import</c> <c>lib</c><c>.</c><c>BoxTime</c>
</code>

Which resulted:

<code><c>Traceback</c> (<c>most</c> <c>recent</c> <c>call</c> <c>last</c>):
  <c>File</c> ""<c>.</c><c>/tester.py</c>"", <c>line</c> <c>3</c>, <c>in</c> <c>&lt;</c><c>module</c><c>&gt;</c>
    <c>import</c> <c>lib</c><c>.</c><c>BoxTime</c>
<c>ImportError</c>: <c>No</c> <c>module</c> <c>named</c> <c>lib</c><c>.</c><c>BoxTime</c>
</code>

Any ideas how to import <code><c>BoxTime</c></code> from the subdirectory?

EDIT

The <code><c>__init__</c><c>.</c><c>py</c></code> was the problem, but don't forget to refer to <code><c>BoxTime</c></code> as <code><c>lib</c><c>.</c><c>BoxTime</c></code>, or use:

<code><c>import</c> <c>lib</c><c>.</c><c>BoxTime</c> <c>as</c> <c>BT</c>
...
<c>BT</c><c>.</c><c>bt_function(</c>)
</code>
"
1265665,"Python: Check if a string represents an int, Without using Try/Except?","Is there any way to tell whether a string represents an integer (e.g., <code>'<c>3</c>'</code>, <code>'<c>-</c><c>17</c>'</code> but not <code>'<c>3.14</c>'</code> or <code>'<c>asfasfas</c>'</code>) Without using a try/except mechanism?

<code><c>is_int(</c>'<c>3.14</c>') <c>=</c> <c>False</c>
<c>is_int(</c>'<c>-</c><c>7</c>')   <c>=</c> <c>True</c>
</code>
"
1267869,"How can I force division to be floating point? Division keeps rounding down to 0","I have two integer values <code><c>a</c></code> and <code><c>b</c></code>, but I need their ratio in floating point.  I know that <code><c>a</c><c>&lt;</c><c>b</c></code> and I want to calculate <code><c>a</c><c>/b</c></code>, so if I use integer division I'll always get 0 with a remainder of <code><c>a</c></code>.

How can I force <code><c>c</c></code> to be a floating point number in Python in the following?

<code><c>c</c> <c>=</c> <c>a</c> <c>/</c> <c>b</c>
</code>
"
1301346,"What is the meaning of a single- and a double-underscore before an object name?","I want to clear this up once and for all. Can someone please explain the exact meaning of having leading underscores before an object's name in Python? Also explain the difference between a single and a double leading underscore. Also, does that meaning stay the same whether the object in question is a variable, a function, a method, etc?
"
1319615,"Proper way to declare custom exceptions in modern Python?","What's the proper way to declare custom exception classes in modern Python? My primary goal is to follow whatever standard other exception classes have, so that (for instance) any extra string I include in the exception is printed out by whatever tool caught the exception.

By ""modern Python"" I mean something that will run in Python 2.5 but be 'correct' for the Python 2.6 and Python 3.* way of doing things. And by ""custom"" I mean an Exception object that can include extra data about the cause of the error: a string, maybe also some other arbitrary object relevant to the exception.

I was tripped up by the following deprecation warning in Python 2.6.2:

<code><c>&gt;&gt;&gt;</c> <c>class</c> <c>MyError(</c><c>Exception</c>):
...     <c>def</c> <c>__init__(</c><c>self</c>, <c>message</c>):
...         <c>self</c><c>.</c><c>message</c> <c>=</c> <c>message</c>
... 
<c>&gt;&gt;&gt;</c> <c>MyError(</c>""<c>foo</c>"")
<c>_sandbox</c><c>.</c><c>py</c>:<c>3</c>: <c>DeprecationWarning</c>: <c>BaseException</c><c>.</c><c>message</c> <c>has</c> <c>been</c> <c>deprecated</c> <c>as</c> <c>of</c> <c>Python</c> <c>2.6</c>
</code>

It seems crazy that <code><c>BaseException</c></code> has a special meaning for attributes named <code><c>message</c></code>. I gather from PEP-352 that attribute did have a special meaning in 2.5 they're trying to deprecate away, so I guess that name (and that one alone) is now forbidden? Ugh.

I'm also fuzzily aware that <code><c>Exception</c></code> has some magic parameter <code><c>args</c></code>, but I've never known how to use it. Nor am I sure it's the right way to do things going forward; a lot of the discussion I found online suggested they were trying to do away with args in Python 3.

Update: two answers have suggested overriding <code><c>__init__</c></code>, and <code><c>__str__</c></code>/<code><c>__unicode__</c></code>/<code><c>__repr__</c></code>. That seems like a lot of typing, is it necessary?
"
1323410,"'has_key()' or 'in'?","I wonder what is better to do:

<code><c>d</c> <c>=</c> {'<c>a</c>': <c>1</c>, '<c>b</c>': <c>2</c>}
'<c>a</c>' <c>in</c> <c>d</c>
<c>True</c>
</code>

or:

<code><c>d</c> <c>=</c> {'<c>a</c>': <c>1</c>, '<c>b</c>': <c>2</c>}
<c>d</c><c>.</c><c>has_key(</c>'<c>a</c>')
<c>True</c>
</code>
"
1380860,"Add Variables to Tuple","I am learning Python and creating a database connection.
While trying to add to the DB, I am thinking of creating tuples out of information and then add them to the DB. 

What I am Doing:
I am taking information from the user and store it in variables. 
Can I add these variables into a tuple?  Can you please help me with the syntax?

Also if there is an efficient way of doing this, please share...

EDIT
Let me edit this question a bit...I only need the tuple to enter info into the DB.  Once the information is added to the DB, should I delete the tuple?  I mean I don't need the tuple anymore.
"
1388818,"How can I compare two lists in python and return matches","I want to take two lists and find the values that appear in both.

<code><c>a</c> <c>=</c> [<c>1</c>, <c>2</c>, <c>3</c>, <c>4</c>, <c>5</c>]
<c>b</c> <c>=</c> [<c>9</c>, <c>8</c>, <c>7</c>, <c>6</c>, <c>5</c>]

<c>returnMatches(</c><c>a</c>, <c>b</c>)
</code>

would return <code>[<c>5</c>]</code>, for instance.
"
1400608,"How to empty a list in Python?","It seems so ""dirty"" emptying a list in this way:

<code><c>while</c> <c>len(</c><c>alist</c>) <c>&gt;</c> <c>0</c> : <c>alist</c><c>.</c><c>pop(</c>)
</code>

Does a clear way exist to do that?
"
1401712,"How can the euclidean distance be calculated with numpy?","I have two points in 3D:

<code>(<c>xa</c>, <c>ya</c>, <c>za</c>)
(<c>xb</c>, <c>yb</c>, <c>zb</c>)
</code>

And I want to calculate the distance:

<code><c>dist</c> <c>=</c> <c>sqrt(</c>(<c>xa-xb</c>)<c>^</c><c>2</c> <c>+</c> (<c>ya-yb</c>)<c>^</c><c>2</c> <c>+</c> (<c>za-zb</c>)<c>^</c><c>2</c>)
</code>

What's the best way to do this with Numpy, or with Python in general?  I have:

<code><c>a</c> <c>=</c> <c>numpy</c><c>.</c><c>array(</c>(<c>xa</c> ,<c>ya</c>, <c>za</c>))
<c>b</c> <c>=</c> <c>numpy</c><c>.</c><c>array(</c>(<c>xb</c>, <c>yb</c>, <c>zb</c>))
</code>
"
1432480,"Any way to clear python's IDLE window?","I know there's a similar topic about python console, but I do not know if they are the same. I tried system(""clear"") and it didn't work here.

How do I clear python's IDLE window?
"
1436703,"Difference between __str__ and __repr__ in Python","What is the difference between <code><c>__str__</c></code> and <code><c>__repr__</c></code> in <code><c>Python</c></code>?
"
1449494,"How do I install Python packages on Windows?","I'm having a hard time setting up python packages. EasyInstall from SetupTools is supposed to help that, but they don't have an executable for Python 2.6.

For instance to install Mechanize, I'm just supposed to put the Mechanize folder in C:\Python24\Lib\site-packages according to INSTALL.txt, but runnning the tests does not work. Can someone help shed some light on this? Thanks!
"
1450393,"How do you read from stdin in Python?","I'm trying to do some of the code golf challenges, but they all require the input to be taken from <code><c>stdin</c></code>. How do I get that in Python?
"
1471994,"What is setup.py?","Can anyone please explain, what is <code><c>setup</c><c>.</c><c>py</c></code> and how can it be configured or used?
"
1483429,"How to print an error in Python?","<code><c>try</c>:
    <c>something</c> <c>here</c>
<c>except</c>:
    <c>print</c> '<c>the</c> <c>whatever</c> <c>error</c> <c>occurred</c><c>.</c>'
</code>

How can I print the error in my <code><c>except</c>:</code> block?
"
1485841,"Behaviour of increment and decrement operators in Python","I notice that a pre-increment/decrement operator can be applied on a variable (like <code><c>+</c><c>+</c><c>count</c></code>). It compiles, but it does not actually change the value of the variable!

What is the behavior of the pre-increment/decrement operators (++/--) in Python? 

Why does Python deviate from the behavior of these operators seen in C/C++?
"
1504717,"Why does comparing strings in Python using either '==' or 'is' sometimes produce a different result?","I've got a Python program where two variables are set to the value <code>'<c>public</c>'</code>. In a conditional expression I have the comparison <code><c>var1</c> <c>is</c> <c>var2</c></code> which fails, but if I change it to <code><c>var1</c> <c>==</c> <c>var2</c></code> it returns <code><c>True</c></code>.

Now if I open my Python interpreter and do the same ""is"" comparison, it succeeds.

<code><c>&gt;&gt;&gt;</c> <c>s1</c> <c>=</c> '<c>public</c>'
<c>&gt;&gt;&gt;</c> <c>s2</c> <c>=</c> '<c>public</c>'
<c>&gt;&gt;&gt;</c> <c>s2</c> <c>is</c> <c>s1</c>
<c>True</c>
</code>

What am I missing here?
"
1514553,"How to declare an array in Python?","How do I declare an array in Python?

I can't find any reference to arrays in the documentation. 
"
1522564,"How do I run a Python program?","So I'm starting like Python a bit, but I'm having trouble erm...running it. Lol

I'm using IDLE for now, but its no use whatsoever because you can only run a couple of lines at a time.

I'm also using Komodo Edit to create the actual .py files.

My question is, how can I run the .py files to test out the actual program? 

I'm using Windows 7, and Komodo Edit 5 as my IDE. Pressing F5 in Komodo doesn't do anythin at all.


"
1523427,"What is the common header format of Python files?","I came across the following header format for Python source files in a document about Python coding guidelines:

<code>#<c>!</c><c>/usr/bin/env</c> <c>python</c>

""""""<c>Foobar</c><c>.</c><c>py</c>: <c>Description</c> <c>of</c> <c>what</c> <c>foobar</c> <c>does</c><c>.</c>""""""

<c>__author__</c>      <c>=</c> ""<c>Barack</c> <c>Obama</c>""
<c>__copyright__</c>   <c>=</c> ""<c>Copyright</c> <c>2009</c>, <c>Planet</c> <c>Earth</c>""
</code>

Is this the standard format of headers in the Python world?
What other fields/information can I put in the header?
Python gurus share your guidelines for good Python source headers :-)
"
1534210,"Use different Python version with virtualenv","I have a Debian system currently running with python 2.5.4. I got virtualenv properly installed, everything is working fine. Is there a possibility that I can use a virtualenv with a different version of Python?

I compiled Python 2.6.2 and would like to use it with some virtualenv. Is it enough to overwrite the binary file? Or do I have to change something in respect to the libraries?
"
