Id|Title|Body
1641219|Does Python have “private” variables in classes?|"I'm coming from the Java world and reading Bruce Eckels' Python 3 Patterns, Recipes and Idioms. 

While reading about classes, it goes on to say that in Python there is no need to declare instance variables. You just use them in the constructor, and boom, they are there. 

So for example:

<code><c>class</c> <c>Simple</c><c>:</c>
    <c>def</c> <c>__init__(</c><c>self1</c>, <c>str</c>)<c>:</c>
        <c>print(</c>""<c>inside</c> <c>the</c> <c>simple</c> <c>constructor</c>"")
        <c>self1</c><c>.</c><c>s</c> <c>=</c> <c>str</c>
    <c>def</c> <c>show(</c><c>self1</c>)<c>:</c>
        <c>print(</c><c>self1</c><c>.</c><c>s</c>)
    <c>def</c> <c>showMsg</c> (<c>self</c>, <c>msg</c>)<c>:</c>
        <c>print</c> (<c>msg</c> <c>+</c> '<c>:</c>', <c>self</c><c>.</c><c>show(</c>))
</code>

If that’s true, then any object of class <code><c>Simple</c></code> can just change the value of variable <code><c>s</c></code> outside of the class. 

For example: 

<code><c>if</c> <c>__name__</c> <c>==</c> ""<c>__main__</c>""<c>:</c>
    <c>x</c> <c>=</c> <c>Simple(</c>""<c>constructor</c> <c>argument</c>"")
    <c>x</c><c>.</c><c>s</c> <c>=</c> ""<c>test15</c>"" # <c>this</c> <c>changes</c> <c>the</c> <c>value</c>
    <c>x</c><c>.</c><c>show(</c>)
    <c>x</c><c>.</c><c>showMsg(</c>""<c>A</c> <c>message</c>"")
</code>

In Java, we have been taught about public/private/protected variables.  Those keywords make sense because at times you want variables in a class to which no one outside the class has access to. 

Why is that not required in Python?
"
2972212|Creating an empty list in Python|"What is the best way to create a new empty list in Python?

<code><c>l</c> <c>=</c> [] 
</code>

or

<code><c>l</c> <c>=</c> <c>list(</c>)
</code>

I am asking this because of two reasons:


Technical reasons, as to which is faster. (creating a class causes overhead?)
Code readability - which one is the standard convention.

"
4534438|TypeError: 'module' object is not callable|"<code><c>File</c> ""<c>C:\Users\Administrator\Documents\Mibot\oops\blinkserv.py</c>"", <c>line</c> <c>82</c>, <c>in</c> <c>__init__</c>
    <c>self</c><c>.</c><c>serv</c> <c>=</c> <c>socket(</c><c>AF_INET</c>,<c>SOCK_STREAM</c>)
<c>TypeError</c><c>:</c> '<c>module</c>' <c>object</c> <c>is</c> <c>not</c> <c>callable</c>
</code>

Why am I getting this error?
I'm confused.

What do you need to know to answer my question?
"
610883|How to know if an object has an attribute in Python|"Is there a way in Python to determine if an object has some attribute?  For example:

<code><c>&gt;&gt;&gt;</c> <c>a</c> <c>=</c> <c>SomeClass(</c>)
<c>&gt;&gt;&gt;</c> <c>a</c><c>.</c><c>someProperty</c> <c>=</c> <c>value</c>
<c>&gt;&gt;&gt;</c> <c>a</c><c>.</c><c>property</c>
<c>Traceback</c> (<c>most</c> <c>recent</c> <c>call</c> <c>last</c>)<c>:</c>
  <c>File</c> ""<c>&lt;</c><c>stdin</c><c>&gt;</c>"", <c>line</c> <c>1</c>, <c>in</c> <c>&lt;</c><c>module</c><c>&gt;</c>
<c>AttributeError</c><c>:</c> <c>SomeClass</c> <c>instance</c> <c>has</c> <c>no</c> <c>attribute</c> '<c>property</c>'
</code>

How can you tell if <code><c>a</c></code> has the attribute <code><c>property</c></code> before using it?
"
1093322|How do I check what version of Python is running my script?|"How can I check what version of the Python Interpreter is interpreting my script?
"
675442|Comment out a Python code block|"Is there a mechanism to comment out large blocks of Python code?

Right now, the only ways I can see of commenting out code are to either start every line with a <code>#</code>, or to enclose the code in triple quotes: <code>""""""</code>.

The problem with these is that inserting <code>#</code> before every line is cumbersome and <code>""""""</code> makes the string I want to use as a comment show up in generated documentation.

After reading all comments, the answer seems to be ""No"".
"
4990718|Python: about catching ANY exception|"How can I write a <code><c>try</c></code>/<code><c>except</c></code> block that catches all exceptions?
"
2257441|Random string generation with upper case letters and digits in Python|"I want to generate a string of size N.

It should be made up of numbers and uppercase English letters such as:


6U1S75
4Z4UKK
U911K4


How can I achieve this in a pythonic way?
"
1514553|How to declare an array in Python?|"How do I declare an array in Python?

I can't find any reference to arrays in the documentation. 
"
8885663|How to format a floating number to fixed width in Python|"How do I format a floating number to a fixed width with the following requirements:


Leading zero if n &lt; 1
Add trailing decimal zero(s) to fill up fixed width
Truncate decimal digits past fixed width
Align all decimal points


For example:

<code><c>%</c> <c>formatter</c> <c>something</c> <c>like</c> '{<c>:</c><c>0</c><c>6</c>}'
<c>numbers</c> <c>=</c> [<c>23.23</c>, <c>0.123334987</c>, <c>1</c>, <c>4.223</c>, <c>9887.2</c>]

<c>for</c> <c>number</c> <c>in</c> <c>numbers</c><c>:</c>
    <c>print</c> <c>formatter</c><c>.</c><c>format(</c><c>number</c>)
</code>

The output would be like

<code>  <c>23.2300</c>
   <c>0.1233</c>
   <c>1.0000</c>
   <c>4.2230</c>
<c>9887.2000</c>
</code>
"
26053982|error: Setup script exited with error: command 'x86_64-linux-gnu-gcc' failed with exit status 1|"When I try to install odoo-server I got the following error could anyone help me to resolve this?

<code><c>error</c><c>:</c> <c>Setup</c> <c>script</c> <c>exited</c> <c>with</c> <c>error</c><c>:</c> <c>command</c> '<c>x86_64-linux-gnu-gcc</c>' <c>failed</c> <c>with</c> <c>exit</c> <c>status</c> <c>1</c>
</code>
"
