Id,Title,Body
961632,"Converting integer to string in Python?","I want to convert an integer to a string in Python. I am typecasting it in vain:

<code>t=raw_input()
c=[]
for j in range(0,int(t)):
    n=raw_input()
    a=[]
    a,b= (int(i) for i in n.split(' '))
    d=pow(a,b)
    d.str()
    c.append(d[0])
for j in c:
    print j
</code>

When I try to convert it to string, it's showing an error like <code>int</code> doesn't have any attribute called <code>str</code>.
"
973473,"Getting a list of all subdirectories in the current directory","Is there a way to return a list of all the subdirectories in the current directory in Python?

I know you can do this with files, but I need to get the list of directories instead.
"
976882,"Shuffling a list of objects","I have a list of objects in Python and I want to shuffle them. I thought I could use the <code>random.shuffle</code> method, but this seems to fail when the list is of objects. Is there a method for shuffling object or another way around this?

<code>import random

class a:
    foo = ""bar""

a1 = a()
a2 = a()
b = [a1,a2]

print random.shuffle(b)
</code>

This will fail.
"
983354,"How do I make python to wait for a pressed key","I want my script to wait until the user presses any key.

How do I do that?
"
986006,"How do I pass a variable by reference?","The Python documentation seems unclear about whether parameters are passed by reference or value, and the following code produces the unchanged value 'Original'

<code>class PassByReference:
    def __init__(self):
        self.variable = 'Original'
        self.change(self.variable)
        print(self.variable)

    def change(self, var):
        var = 'Changed'
</code>

Is there something I can do to pass the variable by actual reference?
"
988228,"Convert a String representation of a Dictionary to a dictionary?","How can I convert the <code>str</code> representation of a <code>dict</code>, such as the following string, into a <code>dict</code>?

<code>s = ""{'muffin' : 'lolz', 'foo' : 'kitty'}""
</code>

I prefer not to use <code>eval</code>. What else can I use?

The main reason for this, is one of my coworkers classes he wrote, converts all input into strings. I'm not in the mood to go and modify his classes, to deal with this issue.
"
990754,"How to leave/exit/deactivate a python virtualenv?","I'm using virtualenv and the virtualenvwrapper. I can switch between virtualenv's just fine using the workon command. 

<code>me@mymachine:~$ workon env1
(env1)me@mymachine:~$ workon env2
(env2)me@mymachine:~$ workon env1
(env1)me@mymachine:~$ 
</code>

However, how do I exit all virtual machines and workon my real machine again? Right now, the only way I have of getting back to

<code>me@mymachine:~$ 
</code>

is to exit the shell and start a new one. That's kind of annoying. Is there a command to workon ""nothing"", and if so, what is it? If such a command does not exist, how would I go about creating it?
"
991027,"How to calculate a mod b in python?","Is there a modulo function in the python <code>math</code> library?

Isn't <code>15 % 4</code>, 3? But <code>15 mod 4</code> is 1, right?
"
997797,"What does %s mean in Python?","What does %s mean in Python? And what does the following bit of code do?

For instance... 

<code> if len(sys.argv) &lt; 2:
     sys.exit('Usage: %s database-name' % sys.argv[0])

 if not os.path.exists(sys.argv[1]):
     sys.exit('ERROR: Database %s was not found!' % sys.argv[1])
</code>
"
1009860,"Command Line Arguments In Python","I am originally a C programmer. I have seen numerous tricks and ""hacks"" to read many different arguments. 

What are some of the ways Python programmers can do this?

Related


What’s the best way to grab/parse command line arguments passed to a Python script?
Implementing a “[command] [action] [parameter]” style command-line interfaces?
How can I process command line arguments in Python?
How do I format positional argument help using Python’s optparse?

"
1016814,"What to do with ""Unexpected indent"" in python?","How do I rectify the error ""unexpected indent"" in python?
"
1024847,"Add new keys to a dictionary?","Is it possible to add a key to a Python dictionary after it has been created? It doesn't seem to have an <code>.add()</code> method.
"
1027714,"How to execute a file within the python interpreter?","I'm trying to execute a file with python commands from within the interpreter. 

EDIT: I'm trying to use variables and settings from that file, not to invoke a separate process.
"
1035340,"Reading binary file and looping over each byte","In Python, how do I read in a binary file and loop over each byte of that file?
"
1038824,"How do I remove a substring from the end of a string in Python?","I have the following code:

<code>url = 'abcdc.com'
print(url.strip('.com'))
</code>

I expected: <code>abcdc</code>

I got: <code>abcd</code>

Now I do 

<code>url.rsplit('.com', 1)
</code>

Is there a better way?
"
1059559,"Split Strings with Multiple Delimiters?","I think what I want to do is a fairly common task but I've found no reference on the web. I have text, with punctuation, and I want list of the words. 

<code>""Hey, you - what are you doing here!?""
</code>

should be

<code>['hey', 'you', 'what', 'are', 'you', 'doing', 'here']
</code>

But Python's <code>str.split()</code> only works with one argument... So I have all words with the punctuation after I split with whitespace. Any ideas?
"
1093322,"How do I check what version of Python is running my script?","How can I check what version of the Python Interpreter is interpreting my script?
"
1098549,"Proper way to use **kwargs in Python","What is the proper way to use <code>**kwargs</code> in Python when it comes to default values?

<code>kwargs</code> returns a dictionary, but what is the best way to set default values, or is there one?  Should I just access it as a dictionary?  Use get function?  

<code>class ExampleClass:
    def __init__(self, **kwargs):
        self.val = kwargs['val']
        self.val2 = kwargs.get('val2')
</code>

A simple question, but one that I can't find good resources on.  People do it different ways in code that I've seen and it's hard to know what to use.
"
1112343,"How do I capture SIGINT in Python?","I'm working on a python script that starts several processes and database connections. Every now and then I want to kill the script with a Ctrl+C signal, and I'd like to do some cleanup.

In Perl I'd do this:

<code>$SIG{'INT'} = 'exit_gracefully';

sub exit_gracefully {
    print ""Caught ^C \n"";
    exit (0);
}
</code>

How do I do the analogue of this in Python?
"
1155617,"Count occurrence of a character in a string","What's the simplest way to count the number of occurrences of a character in a string?

e.g. count the number of times <code>'a'</code> appears in <code>'Mary had a little lamb'</code>
"
1157106,"Remove all occurrences of a value from a list?","In Python <code>remove()</code> will remove the first occurrence of value in a list.

How to remove all occurrences of a value from a list, without sorting the list?

This is what I have in mind.

<code>&gt;&gt;&gt; x = [1, 2, 3, 4, 2, 2, 3]
&gt;&gt;&gt; def remove_values_from_list(the_list, val):
        while val in the_list:
            the_list.remove(val)
&gt;&gt;&gt; remove_values_from_list(x, 2)
&gt;&gt;&gt; x
[1, 3, 4, 3]
</code>
"
1185524,"How to trim whitespace (including tabs)?","Is there a function that will trim not only spaces for whitespace, but also tabs?
"
1186789,"What is the best way to call a Python script from another Python script?","I have a script named test1.py which is not in a module. It just has code that should execute when the script itself is run. There are no functions, classes, methods, etc. I have another script which runs as a service. I want to call test1.py from the script running as a service.

For example:

File test1.py

<code>print ""I am a test""
print ""see! I do nothing productive.""
</code>

File service.py

<code># Lots of stuff here
test1.py # do whatever is in test1.py
</code>

I'm aware of one method which is opening the file, reading the contents, and basically eval'ing it. I'm assuming there's a better way of doing this. Or at least I hope so.
"
1187970,"How to exit from Python without traceback?","I would like to know how to I exit from Python without having an traceback dump on the output. 

I still want want to be able to return an error code but I do not want to display the traceback log.

I want to be able to exit using <code>exit(number)</code> without trace but in case of an Exception (not an exit) I want the trace.
"
1196074,"How to start a background process in Python?","I'm trying to port a shell script to the much more readable python version. The original shell script starts several processes (utilities, monitors, etc.) in the background with ""&amp;"". How can I achieve the same effect in python? I'd like these processes not to die when the python scripts complete. I am sure it's related to the concept of a daemon somehow, but I couldn't find how to do this easily.
"
1207406,"Remove items from a list while iterating","I'm iterating over a list of tuples in Python, and am attempting to remove them if they meet certain criteria. 

<code>for tup in somelist:
    if determine(tup):
         code_to_remove_tup
</code>

What should I use in place of <code>code_to_remove_tup</code>? I can't figure out how to remove the item in this fashion.
"
1207457,"Convert a Unicode string to a string in Python (containing extra symbols)","How do you convert a Unicode string (containing extra characters like £ $, etc.) into a Python string?
"
1228299,"Change one character in a string?","What is the easiest way in Python to replace a character in a string like: 

<code>text = ""abcdefg"";
text[1] = ""Z"";
           ^
</code>
"
1231688,"How do I remove packages installed with Python's easy_install?","Python's <code>easy_install</code> makes installing new packages extremely convenient. However, as far as I can tell, it doesn't implement the other common features of a dependency manager - listing and removing installed packages.

What is the best way of finding out what's installed, and what is the preferred way of removing installed packages? Are there any files that need to be updated if I remove packages manually (e.g. by <code>rm /usr/local/lib/python2.6/dist-packages/my_installed_pkg.egg</code> or similar)?
"
1250103,"AttributeError: 'module' object has no attribute","I have two python modules:

a.py

<code>import b

def hello():
  print ""hello""

print ""a.py""
print hello()
print b.hi()
</code>

b.py

<code>import a

def hi():
  print ""hi""
</code>

When I run <code>a.py</code>, I get:

<code>AttributeError: 'module' object has no attribute 'hi'
</code>

What does the error mean?  How do I fix it?
"
1260792,"Import a file from a subdirectory?","I have a file called <code>tester.py</code>, located on <code>/project</code>.

<code>/project</code> has a subdirectory called <code>lib</code>, with a file called <code>BoxTime.py</code>:

<code>/project/tester.py
/project/lib/BoxTime.py
</code>

I want to import <code>BoxTime</code> from <code>tester</code>. I have tried this:

<code>import lib.BoxTime
</code>

Which resulted:

<code>Traceback (most recent call last):
  File ""./tester.py"", line 3, in &lt;module&gt;
    import lib.BoxTime
ImportError: No module named lib.BoxTime
</code>

Any ideas how to import <code>BoxTime</code> from the subdirectory?

EDIT

The <code>__init__.py</code> was the problem, but don't forget to refer to <code>BoxTime</code> as <code>lib.BoxTime</code>, or use:

<code>import lib.BoxTime as BT
...
BT.bt_function()
</code>
"
1265665,"Python: Check if a string represents an int, Without using Try/Except?","Is there any way to tell whether a string represents an integer (e.g., <code>'3'</code>, <code>'-17'</code> but not <code>'3.14'</code> or <code>'asfasfas'</code>) Without using a try/except mechanism?

<code>is_int('3.14') = False
is_int('-7')   = True
</code>
"
1267869,"How can I force division to be floating point? Division keeps rounding down to 0","I have two integer values <code>a</code> and <code>b</code>, but I need their ratio in floating point.  I know that <code>a&lt;b</code> and I want to calculate <code>a/b</code>, so if I use integer division I'll always get 0 with a remainder of <code>a</code>.

How can I force <code>c</code> to be a floating point number in Python in the following?

<code>c = a / b
</code>
"
1301346,"What is the meaning of a single- and a double-underscore before an object name?","I want to clear this up once and for all. Can someone please explain the exact meaning of having leading underscores before an object's name in Python? Also explain the difference between a single and a double leading underscore. Also, does that meaning stay the same whether the object in question is a variable, a function, a method, etc?
"
1319615,"Proper way to declare custom exceptions in modern Python?","What's the proper way to declare custom exception classes in modern Python? My primary goal is to follow whatever standard other exception classes have, so that (for instance) any extra string I include in the exception is printed out by whatever tool caught the exception.

By ""modern Python"" I mean something that will run in Python 2.5 but be 'correct' for the Python 2.6 and Python 3.* way of doing things. And by ""custom"" I mean an Exception object that can include extra data about the cause of the error: a string, maybe also some other arbitrary object relevant to the exception.

I was tripped up by the following deprecation warning in Python 2.6.2:

<code>&gt;&gt;&gt; class MyError(Exception):
...     def __init__(self, message):
...         self.message = message
... 
&gt;&gt;&gt; MyError(""foo"")
_sandbox.py:3: DeprecationWarning: BaseException.message has been deprecated as of Python 2.6
</code>

It seems crazy that <code>BaseException</code> has a special meaning for attributes named <code>message</code>. I gather from PEP-352 that attribute did have a special meaning in 2.5 they're trying to deprecate away, so I guess that name (and that one alone) is now forbidden? Ugh.

I'm also fuzzily aware that <code>Exception</code> has some magic parameter <code>args</code>, but I've never known how to use it. Nor am I sure it's the right way to do things going forward; a lot of the discussion I found online suggested they were trying to do away with args in Python 3.

Update: two answers have suggested overriding <code>__init__</code>, and <code>__str__</code>/<code>__unicode__</code>/<code>__repr__</code>. That seems like a lot of typing, is it necessary?
"
1323410,"'has_key()' or 'in'?","I wonder what is better to do:

<code>d = {'a': 1, 'b': 2}
'a' in d
True
</code>

or:

<code>d = {'a': 1, 'b': 2}
d.has_key('a')
True
</code>
"
1380860,"Add Variables to Tuple","I am learning Python and creating a database connection.
While trying to add to the DB, I am thinking of creating tuples out of information and then add them to the DB. 

What I am Doing:
I am taking information from the user and store it in variables. 
Can I add these variables into a tuple?  Can you please help me with the syntax?

Also if there is an efficient way of doing this, please share...

EDIT
Let me edit this question a bit...I only need the tuple to enter info into the DB.  Once the information is added to the DB, should I delete the tuple?  I mean I don't need the tuple anymore.
"
1388818,"How can I compare two lists in python and return matches","I want to take two lists and find the values that appear in both.

<code>a = [1, 2, 3, 4, 5]
b = [9, 8, 7, 6, 5]

returnMatches(a, b)
</code>

would return <code>[5]</code>, for instance.
"
1400608,"How to empty a list in Python?","It seems so ""dirty"" emptying a list in this way:

<code>while len(alist) &gt; 0 : alist.pop()
</code>

Does a clear way exist to do that?
"
1401712,"How can the euclidean distance be calculated with numpy?","I have two points in 3D:

<code>(xa, ya, za)
(xb, yb, zb)
</code>

And I want to calculate the distance:

<code>dist = sqrt((xa-xb)^2 + (ya-yb)^2 + (za-zb)^2)
</code>

What's the best way to do this with Numpy, or with Python in general?  I have:

<code>a = numpy.array((xa ,ya, za))
b = numpy.array((xb, yb, zb))
</code>
"
1432480,"Any way to clear python's IDLE window?","I know there's a similar topic about python console, but I do not know if they are the same. I tried system(""clear"") and it didn't work here.

How do I clear python's IDLE window?
"
1436703,"Difference between __str__ and __repr__ in Python","What is the difference between <code>__str__</code> and <code>__repr__</code> in <code>Python</code>?
"
1449494,"How do I install Python packages on Windows?","I'm having a hard time setting up python packages. EasyInstall from SetupTools is supposed to help that, but they don't have an executable for Python 2.6.

For instance to install Mechanize, I'm just supposed to put the Mechanize folder in C:\Python24\Lib\site-packages according to INSTALL.txt, but runnning the tests does not work. Can someone help shed some light on this? Thanks!
"
1450393,"How do you read from stdin in Python?","I'm trying to do some of the code golf challenges, but they all require the input to be taken from <code>stdin</code>. How do I get that in Python?
"
1471994,"What is setup.py?","Can anyone please explain, what is <code>setup.py</code> and how can it be configured or used?
"
1483429,"How to print an error in Python?","<code>try:
    something here
except:
    print 'the whatever error occurred.'
</code>

How can I print the error in my <code>except:</code> block?
"
1485841,"Behaviour of increment and decrement operators in Python","I notice that a pre-increment/decrement operator can be applied on a variable (like <code>++count</code>). It compiles, but it does not actually change the value of the variable!

What is the behavior of the pre-increment/decrement operators (++/--) in Python? 

Why does Python deviate from the behavior of these operators seen in C/C++?
"
1504717,"Why does comparing strings in Python using either '==' or 'is' sometimes produce a different result?","I've got a Python program where two variables are set to the value <code>'public'</code>. In a conditional expression I have the comparison <code>var1 is var2</code> which fails, but if I change it to <code>var1 == var2</code> it returns <code>True</code>.

Now if I open my Python interpreter and do the same ""is"" comparison, it succeeds.

<code>&gt;&gt;&gt; s1 = 'public'
&gt;&gt;&gt; s2 = 'public'
&gt;&gt;&gt; s2 is s1
True
</code>

What am I missing here?
"
1514553,"How to declare an array in Python?","How do I declare an array in Python?

I can't find any reference to arrays in the documentation. 
"
1522564,"How do I run a Python program?","So I'm starting like Python a bit, but I'm having trouble erm...running it. Lol

I'm using IDLE for now, but its no use whatsoever because you can only run a couple of lines at a time.

I'm also using Komodo Edit to create the actual .py files.

My question is, how can I run the .py files to test out the actual program? 

I'm using Windows 7, and Komodo Edit 5 as my IDE. Pressing F5 in Komodo doesn't do anythin at all.


"
1523427,"What is the common header format of Python files?","I came across the following header format for Python source files in a document about Python coding guidelines:

<code>#!/usr/bin/env python

""""""Foobar.py: Description of what foobar does.""""""

__author__      = ""Barack Obama""
__copyright__   = ""Copyright 2009, Planet Earth""
</code>

Is this the standard format of headers in the Python world?
What other fields/information can I put in the header?
Python gurus share your guidelines for good Python source headers :-)
"
1534210,"Use different Python version with virtualenv","I have a Debian system currently running with python 2.5.4. I got virtualenv properly installed, everything is working fine. Is there a possibility that I can use a virtualenv with a different version of Python?

I compiled Python 2.6.2 and would like to use it with some virtualenv. Is it enough to overwrite the binary file? Or do I have to change something in respect to the libraries?
"
1535327,"How to print a class or objects of class using print()?","I am learning the ropes in Python. When I try to print an object of class <code>Foobar</code> using the <code>print()</code> function, I get an output like this:

<code>&lt;__main__.Foobar instance at 0x7ff2a18c&gt;
</code>

Is there a way I can set the printing behaviour (or the string representation) of a class and its objects? For instance, when I call <code>print()</code> on a class object, I would like to print its data members in a certain format. How to achieve this in Python?

If you are familiar with C++ classes, the above can be achieved for the standard <code>ostream</code> by adding a <code>friend ostream&amp; operator &lt;&lt; (ostream&amp;, const Foobar&amp;)</code> method for the class.
"
1540049,"Replace values in list using Python","I have a list where I want to replace values with None where condition() returns True.

<code>[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]
</code>

For example, if condition checks bool(item%2) should return:

<code>[None, 1, None, 3, None, 5, None, 7, None, 9, None]
</code>

What is the most efficient way to do this?
"
1549641,"How to capitalize the first letter of each word in a string (Python)?","<code>s = 'the brown fox'
</code>

...do something here...

<code>s</code> should be :

<code>'The Brown Fox'
</code>

What's the easiest way to do this?
"
1549801,"Differences between isinstance() and type() in python","What are the differences between these two code fragments? Which way is considered to be more pythonic?

Using <code>type()</code>:

<code>import types

if type(a) is types.DictType:
    do_something()
if type(b) in types.StringTypes:
    do_something_else()
</code>

Using <code>isinstance()</code>:

<code>if isinstance(a, dict):
    do_something()
if isinstance(b, str) or isinstance(b, unicode):
    do_something_else()
</code>

Edit: This seems to be discussed already: link.
"
1550226,"python setup.py uninstall","I have installed a python package with <code>python setup.py install</code>.

How do I uninstall it?
"
1557571,"How do I get time of a Python program's execution?","I have a command line program in Python that takes a while to finish. I want to know the exact time it takes to finish running.

I've looked at the <code>timeit</code> module, but it seems it's only for small snippets of code. I want to time the whole program.
"
1592565,"Determine if variable is defined in Python","
  Possible Duplicate:
  Easy way to check that variable is defined in python?
  How do I check if a variable exists in Python?  




How do you know whether a variable has been set at a particular place in the code at runtime? This is not always obvious because (1) the variable could be conditionally set, and (2) the variable could be conditionally deleted. I'm looking for something like <code>defined()</code> in Perl or <code>isset()</code> in PHP or <code>defined?</code> in Ruby.

<code>if condition:
    a = 42

# is ""a"" defined here?

if other_condition:
    del a

# is ""a"" defined here?
</code>
"
1602934,"Check if a given key already exists in a dictionary","I wanted to test if a key exists in a dictionary before updating the value for the key.
I wrote the following code:

<code>if 'key1' in dict.keys():
  print ""blah""
else:
  print ""boo""
</code>

I think this is not the best way to accomplish this task. Is there a better way to test for a key in the dictionary?
"
1614236,"In Python, how do I convert all of the items in a list to floats?","I have a script which reads a text file, pulls decimal numbers out of it as strings and places them into a list.

So I have this list: <code>['0.49', '0.54', '0.54', '0.54', '0.54', '0.54', '0.55', '0.54', '0.54', '0.54', '0.55', '0.55', '0.55', '0.54', '0.55', '0.55', '0.54', '0.55', '0.55', '0.54']</code>

How do I convert each of the values in the list from a string to a float?

I have tried:

<code>for item in list:
    float(item)
</code>

But this doesn't seem to work for me.
"
1623039,"Python debugging tips","What are your best tips for debugging Python?

Please don't just list a particular debugger without saying what it can actually do.

Related


What are good ways to make my Python code run first time? - This discusses minimizing errors

"
1641219,"Does Python have “private” variables in classes?","I'm coming from the Java world and reading Bruce Eckels' Python 3 Patterns, Recipes and Idioms. 

While reading about classes, it goes on to say that in Python there is no need to declare instance variables. You just use them in the constructor, and boom, they are there. 

So for example:

<code>class Simple:
    def __init__(self1, str):
        print(""inside the simple constructor"")
        self1.s = str
    def show(self1):
        print(self1.s)
    def showMsg (self, msg):
        print (msg + ':', self.show())
</code>

If that’s true, then any object of class <code>Simple</code> can just change the value of variable <code>s</code> outside of the class. 

For example: 

<code>if __name__ == ""__main__"":
    x = Simple(""constructor argument"")
    x.s = ""test15"" # this changes the value
    x.show()
    x.showMsg(""A message"")
</code>

In Java, we have been taught about public/private/protected variables.  Those keywords make sense because at times you want variables in a class to which no one outside the class has access to. 

Why is that not required in Python?
"
1663807,"How can I iterate through two lists in parallel?","I have two iterables in Python, and I want to go over them in pairs:

<code>foo = (1, 2, 3)
bar = (4, 5, 6)

for (f, b) in some_iterator(foo, bar):
    print ""f: "", f, ""; b: "", b
</code>

It should result in:

<code>f: 1; b: 4
f: 2; b: 5
f: 3; b: 6
</code>

One way to do it is to iterate over the indices:

<code>for i in xrange(len(foo)):
    print ""f: "", foo[i], ""; b: "", b[i]
</code>

But that seems somewhat unpythonic to me. Is there a better way to do it?
"
1679384,"Converting Python Dictionary to List","
  Possible Duplicate:
  How can I convert a Python dictionary to a list of tuples?  




I'm trying to convert a Python dictionary into a Python list, in order to perform some calculations.

<code>#My dictionary
dict = {}
dict['Capital']=""London""
dict['Food']=""Fish&amp;Chips""
dict['2012']=""Olympics""

#lists
temp = []
dictList = []

#My attempt:
for key, value in dict.iteritems():
    aKey = key
    aValue = value
    temp.append(aKey)
    temp.append(aValue)
    dictList.append(temp) 
    aKey = """"
    aValue = """"
</code>

That's my attempt at it... but I can't work out what's wrong?
"
1702586,"How to Execute a Python File in Notepad ++?","I prefer using Notepad ++ for developing,

How do I execute the files in Python through Notepad++?
"
1712227,"How to get the size of a list","<code>items = []
items.append(""apple"")
items.append(""orange"")
items.append(""banana"")

# FAKE METHOD::
items.amount()  # Should return 3
</code>

How do I get the number of elements in the list?
"
1720421,"How to append list to second list (concatenate lists)","How do I concatenate two lists in Python?

Example:

<code>listone = [1, 2, 3]
listtwo = [4, 5, 6]
</code>

Expected outcome:

<code>joinedlist == [1, 2, 3, 4, 5, 6]
</code>
"
1747817,"Create a dictionary with list comprehension in Python","I like the Python list comprehension syntax.

Can it be used to create dictionaries too? For example, by iterating over pairs of keys and values:

<code>mydict = {(k,v) for (k,v) in blah blah blah}  # doesn't work
</code>
"
1748641,"Boolean in Python","Does Python actually contain a Boolean value? I know that you can do:

<code>checker = 1
if checker:
    #dostuff
</code>

But I'm quite pedantic and enjoy seeing booleans in Java. For instance:

<code>Boolean checker;
if (someDecision)
{
    checker = true;
}
if(checker)
{
    //some stuff
}
</code>

Is there such a thing as this in Python? I can't seem to find anything like it in the documentation.
"
1769403,"Understanding kwargs in Python","What are the uses for <code>**kwargs</code> in Python?

I know you can do an <code>objects.filter</code> on a table and pass in a <code>**kwargs</code> argument. &nbsp;

Can I also do this for specifying time deltas i.e. <code>timedelta(hours = time1)</code>? 

How exactly does it work? Is it classes as 'unpacking'? Like <code>a,b=1,2</code>?
"
1798796,"python : list index out of range error","I have written a simple python program 

<code>l=[1,2,3,0,0,1]
for i in range(0,len(l)):
       if l[i]==0:
           l.pop(i)
</code>

This gives me error 'list index out of range' on line <code>if l[i]==0:</code>

After debugging I could figure out that <code>i</code> is getting incremented and list is getting reduced.
However, I have loop termination condition <code>i &lt; len(l)</code>. Then why I am getting such error? 
"
1810743,"How to set the current working directory in Python?","How to set the current working directory in Python?
"
1835018,"How to check if an object is a list or tuple (but not string)?","This is what I normally do in order to ascertain that the input is a <code>list</code>/<code>tuple</code> - but not a <code>str</code>. Because many times I stumbled upon bugs where a function passes a <code>str</code> object by mistake, and the target function does <code>for x in lst</code> assuming that <code>lst</code> is actually a <code>list</code> or <code>tuple</code>.

<code>assert isinstance(lst, (list, tuple))
</code>

My question is: is there a better way of achieving this?
"
1841565,"ValueError: invalid literal for int() with base 10: ''","I am creating a program that reads a file and if the first line of the file is not blank, it reads the next four lines.  Calculations are performed on those lines and then the next line is read.  If that line is not empty it continues.  However, I am getting this error:

<code>ValueError: invalid literal for int() with base 10: ''.` 
</code>

It is reading the first line but can't convert it to an integer.  

What can I do to fix this problem?

The Code:

<code>file_to_read = raw_input(""Enter file name of tests (empty string to end program):"")
try:
    infile = open(file_to_read, 'r')
    while file_to_read != "" "":
        file_to_write = raw_input(""Enter output file name (.csv will be appended to it):"")
        file_to_write = file_to_write + "".csv""
        outfile = open(file_to_write, ""w"")
        readings = (infile.readline())
        print readings
        while readings != 0:
            global count
            readings = int(readings)
            minimum = (infile.readline())
            maximum = (infile.readline())
</code>
"
1876191,"Explain Python .join()","I'm pretty new to Python and am completely confused by <code>.join()</code> which I have read is the preferred method for concatenating strings.

I try:

<code>strid = repr(595)
print array.array('c', random.sample(string.ascii_letters, 20 - len(strid)))
    .tostring().join(strid)
</code>

and get something like:

<code>5wlfgALGbXOahekxSs9wlfgALGbXOahekxSs5
</code>

Why does it work like this?  Shouldn't the <code>595</code> just be automatically appended?
"
1912434,"How do I parse XML in Python?","I have many rows in a database that contains xml and I'm trying to write a Python script that will go through those rows and count how many instances of a particular node attribute show up. For instance, my tree looks like:

<code>&lt;foo&gt;
   &lt;bar&gt;
      &lt;type foobar=""1""/&gt;
      &lt;type foobar=""2""/&gt;
   &lt;/bar&gt;
&lt;/foo&gt;
</code>

How can I access the attributes 1 and 2 in the XML using Python?
"
1934675,"How to execute Python scripts in Windows?","I have a simple script blah.py (using Python 2):

<code>import sys
print sys.argv[1]
</code>

If I execute my script by:

<code>python c:/..../blah.py argument
</code>

It prints argument but if I execute script by:

<code>blah.py argument
</code>

error occurs:


  IndexError...


So arguments do not pass to script.

python.exe in PATH. Folder with blah.py also in PATH.
python.exe is default program to execute *.py files.

What is the problem?
"
1945920,"Why doesn't os.path.join() work in this case?","The below code will not join, when debugged the command does not store the whole path but just the last entry.

<code>os.path.join('/home/build/test/sandboxes/', todaystr, '/new_sandbox/')
</code>

When I test this it only stores the <code>/new_sandbox/</code> part of the code.
"
1952464,"In Python, how do I determine if an object is iterable?","Is there a method like <code>isiterable</code>? The only solution I have found so far is to call

<code>hasattr(myObj, '__iter__')
</code>

But I am not sure how fool-proof this is.
"
1995615,"How can I format a decimal to always show 2 decimal places?","I want to display:

<code>49</code> as <code>49.00</code>

and:

<code>54.9</code> as <code>54.90</code>

Regardless of the length of the decimal or whether there are are any decimal places, I would like to display a <code>Decimal</code> with 2 decimal places, and I'd like to do it in an efficient way. The purpose is to display money values.

eg, <code>4898489.00</code>
"
2020598,"In Python how should I test if a variable is None, True or False","I have a function that can return one of three things:


success (<code>True</code>)
failure (<code>False</code>)
error reading/parsing stream (<code>None</code>)


My question is, if I'm not supposed to test against <code>True</code> or <code>False</code>, how should I see what the result is. Below is how I'm currently doing it:

<code>result = simulate(open(""myfile""))
if result == None:
    print ""error parsing stream""
elif result == True: # shouldn't do this
    print ""result pass""
else:
    print ""result fail""
</code>

is it really as simple as removing the <code>== True</code> part or should I add a tri-bool data-type. I do not want the <code>simulate</code> function to throw an exception as all I want the outer program to do with an error is log it and continue. 
"
2052390,"Manually raising (throwing) an exception in Python","How can I raise an exception in Python so that it can later be caught via an <code>except</code> block?
"
2081836,"Reading specific lines only (Python)","I'm using a for loop to read a file, but I only want to read specific lines, say line #26 and #30. Is there any built-in feature to achieve this?

Thanks
"
2084069,"Create a .csv file with values from a Python list","I am trying to create a .csv file with the values from a Python list. When I print the values in the list they are all unicode (?), i.e. they look something like this 

<code>[u'value 1', u'value 2', ...]
</code>

If I iterate through the values in the list i.e. <code>for v in mylist: print v</code> they appear to be plain text.

And I can put a <code>,</code> between each with <code>print ','.join(mylist)</code>

And I can output to a file, i.e. 

<code>myfile = open(...)
print &gt;&gt;myfile, ','.join(mylist)
</code>

But I want to output to a CSV and have delimiters around the values in the list e.g.

<code>""value 1"", ""value 2"", ... 
</code>

I can't find an easy way to include the delimiters in the formatting, e.g. I have tried through the <code>join</code> statement. How can I do this?
"
2104080,"How to check file size in python?","I am writing a Python script in Windows. I want to do something based on the file size. For example, if the size is greater than 0, I will send an email to somebody, otherwise continue to other things. 

How do I check the file size?
"
2186525,"Use a Glob() to find files recursively in Python?","This is what I have:

<code>glob(os.path.join('src','*.c'))
</code>

but I want to search the subfolders of src. Something like this would work:

<code>glob(os.path.join('src','*.c'))
glob(os.path.join('src','*','*.c'))
glob(os.path.join('src','*','*','*.c'))
glob(os.path.join('src','*','*','*','*.c'))
</code>

But this is obviously limited and clunky.
"
2213551,"Installing SciPy with pip","It is possible to install NumPy with pip using <code>pip install numpy</code>. 

Is there a similar possibility with SciPy? (Doing <code>pip install scipy</code> does not work.)



Update

The package SciPy is now available to be installed with <code>pip</code>!
"
2225038,"Determine the type of an object?","Is there a simple way to determine if a variable is a list, dictionary, or something else? I am getting an object back that may be either type and I need to be able to tell the difference.
"
2257441,"Random string generation with upper case letters and digits in Python","I want to generate a string of size N.

It should be made up of numbers and uppercase English letters such as:


6U1S75
4Z4UKK
U911K4


How can I achieve this in a pythonic way?
"
2259382,"Pythonic way to check if a file exists?","Which is the preferred way to check if a file exists and if not create it?
"
2269827,"How to convert an int to a hex string?","I want to take an integer (that will be &lt;= 255), to a hex string representation

e.g.: I want to pass in <code>65</code> and get out <code>'\x41'</code>, or <code>255</code> and get <code>'\xff'</code>.

I've tried doing this with the <code>struct.pack('c',</code>65<code>)</code>, but that chokes on anything above <code>9</code> since it wants to take in a single character string.
"
2294493,"How to get the position of a character in Python?","How can I get the position of a character inside a string in python?
"
